date,time,room,caller,symbol,side,strike,expiry,dte,their_price,qty,outcome,reason,detail,our_fill,slip_abs,slip_pct,posted_at,seen_at,sent_at,filled_at,read_ms,decide_ms,fill_ms,total_ms,bid,ask,spread_pct,delta,iv,live,coid,ledger_key,in_ledger,source,raw,caller_strike,caller_expiry,our_limit,tier,confidence,how_recovered,source_line
2026-08-12,14:37,ZT scalps,Namrood-Trades,SPCX,PUTS,141,2026-08-14,,1.5,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@everyone Lotto Trade — RISKY SMALL SIZE - SL Brea'  ->  BTO SPCX $141P 08/14/2026 @ 1.5,,,1.58,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 SPCX 141P 2026-08-14 @ 1.58
2026-08-12,14:37,,,SPX,PUTS,7680,2026-08-14,,1.2,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '2DTE Swing Trade Alert Put Credit Spread (PCS) Pos'  ->  BTO SPX $7680P 8/14 @ 1.2,,,,F-airead,high,AI READ of the room's own words,AI READ  '2DTE Swing Trade Alert Put Credit Spread (PCS) Pos'  ->  BTO SPX $7680P 8/14 @ 1.2
2026-08-13,09:41,ZT top-flow,bullwinkle0001,NVDA,CALLS,232.5,2026-08-14,,1.75,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'NVDA | $232.5 C 1.75 AUG 21 ON THE BREAK OF $224.9'  ->  BTO NVDA $232.5C AUG 21 @ 1.75,,2026-08-21,0.27,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 NVDA 232.5C 2026-08-14 @ 0.27
2026-08-13,09:43,RWGates,TradeLikeGates,SMCI,CALLS,39.5,2026-08-14,,1.25,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@here $SMCI took entry 1.25 SMCI260814C39.5 SL 39'  ->  BTO SMCI $39.5C 260814 @ 1.25,,,1.21,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 SMCI 39.5C 2026-08-14 @ 1.21
2026-08-13,09:49,ZT opt-5,EvaPanda Alerts,CBRS,CALLS,340,2026-08-21,,0.6,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@everyone Open BTO CBRS 08/21/2026 340C @ 0.60 (lo'  ->  BTO CBRS $340C 08/21/2026 @ 0.6,,,0.78,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 CBRS 340C 2026-08-21 @ 0.78
2026-08-13,09:54,ZT top-flow,?,NVDA,CALLS,225,2026-08-14,,244.3,1,TEST room — not sent,TEST room — not sent,NVDA,,,,,,,,,,,,,,,,,,,,False,trades.log,"TEST     OPEN NVDA (?'s call) 225C 2026-08-14 x1  ->  test room, nothing sent (paper execution is off)",,,2.47,A,high,the REFUSED line in trades.log,"TEST     OPEN NVDA (?'s call) 225C 2026-08-14 x1  ->  test room, nothing sent (paper execution is off)"
2026-08-13,09:55,Midas,Midas (Admin),AAPL,CALLS,305,2026-08-14,,,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '$AAPL 305c 8/14 @everyone'  ->  BTO AAPL $305C 8/14,,,1.73,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 AAPL 305C 2026-08-14 @ 1.73
2026-08-13,09:55,Demon Alerts,Demon Alerts,TSLA,CALLS,340,2026-08-14,,1,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'BTO $TSLA 340c 08/14 @1.00 @everyone'  ->  BTO TSLA $340C 08/14 @ 1,,,1.07,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 TSLA 340C 2026-08-14 @ 1.07
2026-08-13,09:57,ZT swing-2,KuMo Bot,JACK,CALLS,22.5,2026-08-21,,,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@everyone Weekly JACK 08/21/26 $22.5 Call @$0.60-$'  ->  BTO JACK $22.5C 08/21/26,,,0.83,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 JACK 22.5C 2026-08-21 @ 0.83
2026-08-13,09:59,Midas,TradingTheTrend,AAPL,CALLS,320,2026-09-11,,2.75,,BUYING POWER too small,BUYING POWER too small,"AAPL (needs $285, had $109)",,,,,,,,,,,,,,,,,,,,False,trades.log,REFUSED  OPEN AAPL (TradingTheTrend's call) 320C 9/11 x1 @ 2.75  ->  that one costs $285 and you've got $109 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,REFUSED  OPEN AAPL (TradingTheTrend's call) 320C 9/11 x1 @ 2.75  ->  that one costs $285 and you've got $109 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-13,09:59,Midas,TradesTracker,AAPL,CALLS,320,2026-09-11,,2.75,,TEST room — not sent,TEST room — not sent,AAPL,,,,,,,,,,,,,,,,,,,,False,trades.log,"TEST     OPEN AAPL (TradesTracker's call) 320C 9/11/2026 x1 @ 2.75  ->  test room, nothing sent (paper execution is off)",,,,A,high,the REFUSED line in trades.log,"TEST     OPEN AAPL (TradesTracker's call) 320C 9/11/2026 x1 @ 2.75  ->  test room, nothing sent (paper execution is off)"
2026-08-13,10:03,ZT scalps,Bullwinkle,AMD,CALLS,505,2026-08-14,,12.75,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'AMD | $505 C 12.75 AUG 21 @everyone'  ->  BTO AMD $505C AUG 21 @ 12.75,,2026-08-21,3.58,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 AMD 505C 2026-08-14 @ 3.58
2026-08-13,10:10,Option Alerts,TradesTracker,AVGO,CALLS,450,2026-08-21,,2.35,1,TEST room — not sent,TEST room — not sent,AVGO,,,,,,,,,,,,,,,,,,,,False,trades.log,"TEST     OPEN AVGO (TradesTracker's call) 450C 8/21/2026 x1 @ 2.35  ->  test room, nothing sent (paper execution is off)",,,2.61,A,high,the REFUSED line in trades.log,"TEST     OPEN AVGO (TradesTracker's call) 450C 8/21/2026 x1 @ 2.35  ->  test room, nothing sent (paper execution is off)"
2026-08-13,10:13,,TradesTracker,DRAM,CALLS,100,2027-03-19,,3.25,,TEST room — not sent,TEST room — not sent,DRAM,,,,,,,,,,,,,,,,,,,,False,trades.log,"TEST     OPEN DRAM (TradesTracker's call) 100C 3/19/2027 x1 @ 3.25  ->  test room, nothing sent (paper execution is off)",,,,A,high,the REFUSED line in trades.log,"TEST     OPEN DRAM (TradesTracker's call) 100C 3/19/2027 x1 @ 3.25  ->  test room, nothing sent (paper execution is off)"
2026-08-14,09:40,Honeydrip daytrades,Unraveller,AMD,CALLS,507.5,2026-08-19,,,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:E-order,ORDER IN BUY 1 AMD 507.5C 2026-08-19 @ 5.93,,,5.93,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 AMD 507.5C 2026-08-19 @ 5.93
2026-08-14,09:46,Honeydrip daytrades,Brett,AAPL,CALLS,307.5,2026-08-19,,,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:E-order,ORDER IN BUY 1 AAPL 307.5C 2026-08-19 @ 2.77,,,2.77,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 AAPL 307.5C 2026-08-19 @ 2.77
2026-08-14,10:30,Honeydrip daytrades,Mike,NVDA,PUTS,225,2026-08-19,,2.85,1,BUYING POWER too small,BUYING POWER too small,NVDA,,,,,,,,,,,,,,,,,,,,False,trades.log,"ERROR    CLOSE NVDA (Mike's call) 225P 2026-08-19 x1  ->  HTTP Status: 417, Code: OAUTH_OPENAPI_DAY_BUYING_POWER_INSUFFICIENT, Msg: Buying power is insufficient. Please cancel open buy orders (if any) and try again., RequestID: 8b48c4cc-a190-4b68-84f1-e2f626a819bb",,,3.02,A,high,the REFUSED line in trades.log,"ERROR    CLOSE NVDA (Mike's call) 225P 2026-08-19 x1  ->  HTTP Status: 417, Code: OAUTH_OPENAPI_DAY_BUYING_POWER_INSUFFICIENT, Msg: Buying power is insufficient. Please cancel open buy orders (if any) and try again., RequestID: 8b48c4cc-a190-4b68-84f1-e2f626a819bb"
2026-08-14,10:35,Honeydrip daytrades,Unraveller,SPY,CALLS,775,2026-08-17,,,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:E-order,ORDER IN BUY 1 SPY 775C 2026-08-17 @ 3.14,,,3.14,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 SPY 775C 2026-08-17 @ 3.14
2026-08-15,16:22,,,META,CALLS,585,2026-08-21,,10.1,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'META | $585 C AUG 21 10.10 @everyone'  ->  BTO META $585C AUG 21 @ 10.1,,,,F-airead,high,AI READ of the room's own words,AI READ  'META | $585 C AUG 21 10.10 @everyone'  ->  BTO META $585C AUG 21 @ 10.1
2026-08-17,09:31,Honeydrip daytrades,Unraveller,META,CALLS,595,2026-08-21,,,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:E-order,ORDER IN BUY 1 META 595C 2026-08-21 @ 5.15,,,5.15,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 META 595C 2026-08-21 @ 5.15
2026-08-17,09:50,Honeydrip daytrades,Unraveller,AMD,CALLS,535,2026-08-21,,,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:E-order,ORDER IN BUY 1 AMD 535C 2026-08-21 @ 6.15,,,6.15,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 AMD 535C 2026-08-21 @ 6.15
2026-08-17,10:05,MR.TOPHAT,Vero,SPY,PUTS,776,2026-08-21,,1.15,1,BUYING POWER too small,BUYING POWER too small,"SPY (needs $115, had $101)",,,,,,,,,,,,,,,,,,,,False,trades.log,REFUSED  OPEN SPY (Vero's call) 776P 8/17 x1 @ 1.15  ->  that one costs $115 and you've got $101 to spend. Skipped on purpose — no order was sent and you're not in it.,,2026-08-17,3.17,A,high,the REFUSED line in trades.log,ORDER IN BUY 1 SPY 776P 2026-08-21 @ 3.17
2026-08-17,10:08,Demon Alerts,Demon Alerts,SCHW,CALLS,114,2026-08-21,,,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:E-order,ORDER IN BUY 1 SCHW 114C 2026-08-21 @ 0.32,,,0.32,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 SCHW 114C 2026-08-21 @ 0.32
2026-08-17,10:18,ZT fut-6,Namrood-BOT,SPCX,PUTS,140,2026-08-21,,1.50,,BUYING POWER too small,BUYING POWER too small,"SPCX (needs $150, had $24)",,,,,,,,,,,,,,,,,,,,False,trades.log,REFUSED  OPEN MSPCX (Namrood-BOT's call) 140P 8/21/2026 x1 @ 1.50  ->  that one costs $150 and you've got $24 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,REFUSED  OPEN MSPCX (Namrood-BOT's call) 140P 8/21/2026 x1 @ 1.50  ->  that one costs $150 and you've got $24 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-17,10:23,,Vero,QQQ,PUTS,733,2026-08-17,,1.67,,BUYING POWER too small,BUYING POWER too small,"QQQ (needs $167, had $24)",,,,,,,,,,,,,,,,,,,,False,trades.log,REFUSED  OPEN QQQ (Vero's call) 733P 8/17 x1 @ 1.67  ->  that one costs $167 and you've got $24 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,REFUSED  OPEN QQQ (Vero's call) 733P 8/17 x1 @ 1.67  ->  that one costs $167 and you've got $24 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-17,11:59,ZT opt-5,EvaPanda Alerts,INTC,CALLS,115,2026-08-28,,,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:E-order,ORDER IN BUY 1 INTC 115C 2026-08-28 @ 1.77,,,1.77,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 INTC 115C 2026-08-28 @ 1.77
2026-08-18,09:30,Whop Day Trades,Trademorewiser (MOD),SPY,CALLS,775,2026-08-19,,1.8,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'Entered Spy 775c 1dte Avg 1.8 Sl below lod'  ->  BTO SPY $775C 1DTE @ 1.8,,,0.31,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 SPY 775C 2026-08-19 @ 0.31
2026-08-18,09:31,ZT opt-5,EvaPanda Alerts,INTC,CALLS,115,2026-08-28,,0.77,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@everyone Open BTO INTC 08/28/2026 115C @ 0.77 (hi'  ->  BTO INTC $115C 08/28/2026 @ 0.77,,,0.77,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 INTC 115C 2026-08-28 @ 0.77
2026-08-18,09:31,,Felony,VXX,CALLS,25,2026-08-28,,1.3,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'Entered VXX 25C 8/28 @ 1.3 Starter position. Marke'  ->  BTO VXX $25C 8/28 @ 1.3,,,0.17,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 VXX 25C 2026-08-28 @ 0.17
2026-08-18,09:32,,,SLV,CALLS,62,,,3.1,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'Entered SLV 7/17 62C @ 3.10 Starter position. Beau'  ->  BTO SLV $62C 7/17 @ 3.1,,,,F-airead,medium,AI READ of the room's own words — expiry not resolvable from the text,AI READ  'Entered SLV 7/17 62C @ 3.10 Starter position. Beau'  ->  BTO SLV $62C 7/17 @ 3.1
2026-08-18,09:35,Honeydrip daytrades,Unraveller,PLTR,CALLS,172.5,2026-08-21,,,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:E-order,ORDER IN BUY 1 PLTR 172.5C 2026-08-21 @ 3.35,,,3.35,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 PLTR 172.5C 2026-08-21 @ 3.35
2026-08-18,09:38,,,MU,CALLS,1000,2026-08-18,,7.95,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@everyone I'm Entering Option: MU 1000 C 8/18 Entr'  ->  BTO MU $1000C 8/18 @ 7.95,,,,F-airead,high,AI READ of the room's own words,AI READ  '@everyone I'm Entering Option: MU 1000 C 8/18 Entr'  ->  BTO MU $1000C 8/18 @ 7.95
2026-08-18,09:44,ZT scalps,Bullwinkle,NVDA,CALLS,227.5,2026-08-21,,,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'NVDA | 227.5 C .85 aug 21 `ON THE BREAK OF $221.15'  ->  BTO NVDA $227.5C Aug 21,,,0.85,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 NVDA 227.5C 2026-08-21 @ 0.85
2026-08-18,09:45,Option Alerts,Brett,TSLA,PUTS,335,2026-08-21,,4.75,,BUYING POWER too small,BUYING POWER too small,"TSLA (needs $475, had $264)",,,,,,,,,,,,,,,,,,,,False,trades.log,REFUSED  OPEN TSLA (Brett's call) 335P 8/21 x1 @ 4.75  ->  that one costs $475 and you've got $264 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,REFUSED  OPEN TSLA (Brett's call) 335P 8/21 x1 @ 4.75  ->  that one costs $475 and you've got $264 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-18,09:46,Vero 2,Vero,QQQ,PUTS,718,2026-08-18,,1.22,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'QQQ 718P 8/18 1.22 2 CONTRACTS @vero-alerts'  ->  BTO QQQ $718P 8/18 @ 1.22,,,1.22,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 QQQ 718P 2026-08-18 @ 1.22
2026-08-18,09:49,ZT opt-5,The Pawn (The Market Bishop),INTC,PUTS,97,2026-08-19,,1.51,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@everyone I'm Entering Option: INTC 97 P 8/19 Entr'  ->  BTO INTC $97P 8/19 @ 1.51,,,1.51,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 INTC 97P 2026-08-19 @ 1.51
2026-08-18,09:49,Whop Day Trades,MR.TOPHAT (OPTIONS/FUTURES),SPY,PUTS,766,2026-08-18,,0.44,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@everyone BTO SPY 766P 0dte @0.44 lotto quick scal'  ->  BTO SPY $766P 0DTE @ 0.44,,,0.44,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 SPY 766P 2026-08-18 @ 0.44
2026-08-18,09:50,Whop Day Trades,Mike,SPY,PUTS,769,2026-08-19,,2.39,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@Mike (Admin) in SPY 8/19 769P @ 2.39 @everyone'  ->  BTO SPY $769P 8/19 @ 2.39,,,2.39,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 SPY 769P 2026-08-19 @ 2.39
2026-08-18,09:52,,bullwinkle0001,AMD,CALLS,500,2026-08-21,,12.40,,BUYING POWER too small,BUYING POWER too small,"AMD (needs $593, had $510)",,,,,,,,,,,,,,,,,,,,False,trades.log,REFUSED  OPEN AMD (bullwinkle0001's call) 500C 2026-08-21 x1 @ 12.40  ->  that one costs $593 and you've got $510 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,REFUSED  OPEN AMD (bullwinkle0001's call) 500C 2026-08-21 x1 @ 12.40  ->  that one costs $593 and you've got $510 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-18,09:52,ZT fut-6,Namrood-BOT,META,PUTS,537.5,2026-08-19,,,,BUYING POWER too small,BUYING POWER too small,"META (needs $1500, had $510)",,,,,,,,,,,,,,,,,,,,False,trades.log,REFUSED  OPEN MMETA (Namrood-BOT's call) 537.5P 8/19/2026 x1  ->  that one costs $1500 and you've got $510 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,REFUSED  OPEN MMETA (Namrood-BOT's call) 537.5P 8/19/2026 x1  ->  that one costs $1500 and you've got $510 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-18,09:53,RWGates,TradeLikeGates,AMZN,PUTS,257.5,2026-08-19,,1.47,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@here $AMZN took entry .AMZN260819P257.5 Fill: 1.4'  ->  BTO AMZN $257.5P 08/19 @ 1.47,,,1.47,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 AMZN 257.5P 2026-08-19 @ 1.47
2026-08-18,09:55,ZT scalps,Bullwinkle,NVDA,CALLS,222.5,2026-08-21,,1.80,,BUYING POWER too small,BUYING POWER too small,"NVDA (needs $180, had $25)",,,,,,,,,,,,,,,,,,,,False,trades.log,REFUSED  OPEN NVDA (Bullwinkle's call) 222.5C 2026-08-21 x1 @ 1.80  ->  that one costs $180 and you've got $25 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,REFUSED  OPEN NVDA (Bullwinkle's call) 222.5C 2026-08-21 x1 @ 1.80  ->  that one costs $180 and you've got $25 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-18,10:03,,,CRWV,CALLS,105,2026-09-18,,6.4,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,"AI READ  'added $CRWV $105 Calls 9/18,avg @6.40 @Premium'  ->  adding CRWV $105C 9/18 @ 6.4",,,,F-airead,high,AI READ of the room's own words,"AI READ  'added $CRWV $105 Calls 9/18,avg @6.40 @Premium'  ->  adding CRWV $105C 9/18 @ 6.4"
2026-08-18,10:05,ZT opt-4,,AAPL,CALLS,315,2026-08-21,,,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'In AAPL 315 C 8/21 @everyone'  ->  BTO AAPL $315C 8/21,,,1.10,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 AAPL 315C 2026-08-21 @ 1.10
2026-08-18,10:07,Demon Alerts,Demon Alerts,DOCU,CALLS,65,2026-08-21,,0.4,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'BTO $DOCU 65c 08/21 @0.40 @everyone'  ->  BTO DOCU $65C 08/21 @ 0.4,,,0.40,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 DOCU 65C 2026-08-21 @ 0.40
2026-08-18,10:14,Whop Day Trades,TradingTheTrend,SPY,PUTS,760,2026-08-25,,1.88,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'BTO SPY 8/25 760p @ 1.88 grabbing these in case it'  ->  BTO SPY $760P 8/25 @ 1.88,,,1.88,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 SPY 760P 2026-08-25 @ 1.88
2026-08-18,10:28,ZT opt-4,TLM,AAPL,CALLS,312.5,2026-08-21,,0.74,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:C-linked(F-airead),"PULLBACK AAPL CALL: stock at 309.24, waiting for a dip to $309 (300s window)",,2026-08-19,1.95,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 AAPL 312.5C 2026-08-21 @ 1.95
2026-08-18,10:33,ZT opt-4,,AAPL,CALLS,312.5,2026-08-19,,0.74,,PULLBACK never hit,PULLBACK never hit,AAPL ($309),,,,,,,,,,,,,,,,,,,,False,trades.log,"PULLBACK AAPL: never touched $309 in 5 min — skipped, as designed",,,,A,high,the REFUSED line in trades.log,"PULLBACK AAPL: never touched $309 in 5 min — skipped, as designed"
2026-08-18,10:37,Honeydrip daytrades,Unraveller,MSFT,CALLS,485,2026-08-21,,3.30,1,BUYING POWER too small,BUYING POWER too small,"MSFT (needs $338, had $204)",,,,,,,,,,,,,,,,,,,,False,trades.log,REFUSED  OPEN MSFT (Unraveller's call) 485C 8/21 x1 @ 3.30  ->  that one costs $338 and you've got $204 to spend. Skipped on purpose — no order was sent and you're not in it.,,,4.55,A,high,the REFUSED line in trades.log,REFUSED  OPEN MSFT (Unraveller's call) 485C 8/21 x1 @ 3.30  ->  that one costs $338 and you've got $204 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-18,10:40,Option Alerts,Brett,TSLA,PUTS,332.5,2026-08-24,,4.36,,BUYING POWER too small,BUYING POWER too small,"TSLA (needs $424, had $188)",,,,,,,,,,,,,,,,,,,,False,trades.log,REFUSED  OPEN TSLA (Brett's call) 332.5P 8/24 x1 @ 4.36  ->  that one costs $424 and you've got $188 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,REFUSED  OPEN TSLA (Brett's call) 332.5P 8/24 x1 @ 4.36  ->  that one costs $424 and you've got $188 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-18,10:51,Vero 2,,QQQ,,,,,,,PULLBACK never hit,PULLBACK never hit,QQQ ($719),,,,,,,,,,,,,,,,,,,,False,trades.log,"PULLBACK QQQ: never touched $719 in 5 min — skipped, as designed",,,,A,high,the REFUSED line in trades.log,"PULLBACK QQQ: never touched $719 in 5 min — skipped, as designed"
2026-08-18,10:56,Whop Day Trades,Mike,SPY,PUTS,770,2026-08-19,,3.20,,BUYING POWER too small,BUYING POWER too small,SPY,,,,,,,,,,,,,,,,,,,,False,trades.log,"ERROR    OPEN SPY (Mike's call) 770P 8/19 x1 @ 3.20  ->  HTTP Status: 417, Code: OAUTH_OPENAPI_DAY_BUYING_POWER_INSUFFICIENT, Msg: Buying power is insufficient. Please cancel open buy orders (if any) and try again., RequestID: f7aee630-44c3-46ab-ae4a-a737263bc02b",,,,A,high,the REFUSED line in trades.log,"ERROR    OPEN SPY (Mike's call) 770P 8/19 x1 @ 3.20  ->  HTTP Status: 417, Code: OAUTH_OPENAPI_DAY_BUYING_POWER_INSUFFICIENT, Msg: Buying power is insufficient. Please cancel open buy orders (if any) and try again., RequestID: f7aee630-44c3-46ab-ae4a-a737263bc02b"
2026-08-18,11:06,Whop Day Trades,JpmInvestments,SPY,CALLS,769,2026-08-18,,,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@everyone Open SPY 08/18 769C @.71 Jpm Options | F'  ->  BTO SPY $769C 08/18,,,0.63,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 SPY 769C 2026-08-18 @ 0.63
2026-08-18,11:55,,,DRAM,CALLS,57,2026-09-18,,4.15,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '#added $DRAM 57 Calls 9/18 avg cost @4.15 @Premium'  ->  adding DRAM $57C 9/18 @ 4.15,,,,F-airead,high,AI READ of the room's own words,AI READ  '#added $DRAM 57 Calls 9/18 avg cost @4.15 @Premium'  ->  adding DRAM $57C 9/18 @ 4.15
