date,time,channel_id,room,caller,symbol,side,strike,expiry,their_price,action,kind,source_file,line,text
2025-10-17,10:21:00,1323708708374450247,Vero 1,Vero,IWM,PUTS,243,10/17,0.9,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,200,IWM 243P 10/17 0.90 1 CONTRACT @vero-alerts
2025-10-20,09:46:00,1323708708374450247,Vero 1,Vero,SPY,CALLS,669,10/20,1.42,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,209,SPY 669C 10/20 1.42 1 CONTRACT @vero-alerts
2025-10-21,09:41:00,1323708708374450247,Vero 1,Vero,QQQ,PUTS,610,10/21,1.3,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,216,QQQ 610P 10/21 1.30 2 CONTRACTS @vero-alerts
2025-10-21,10:44:00,1144369893760831489,Midas,👑KingBeeAri🐝,TTD,CALLS,57,11/21,4.3,OPEN,option,grab 1144369893760831489 Midas 2026-09-19.txt,154,"1 con TTD 57 C 11/21 “4.3” @everyone ,"
2025-10-21,11:04:00,760694103401955378,Vero 2,Vero,SPY,CALLS,672,10/21,1.25,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,79,SPY 672C 10/21 1.25 @vero-alerts
2025-10-21,11:19:00,760694103401955378,Vero 2,Vero,SPY,PUTS,672,10/21,0.95,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,82,SPY 672P 10/21 0.95 @vero-alerts
2025-10-21,11:50:00,760694103401955378,Vero 2,Vero,SPY,CALLS,672,10/21,1,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,85,SPY 672C 10/21 1.00 Switching sides @vero-alerts
2025-10-21,12:53:00,760694103401955378,Vero 2,@vero-alerts,SPY,PUTS,672,10/21,1,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,91,SPY 672P 10/21 1.00 @vero-alerts
2025-10-21,13:19:00,760694103401955378,Vero 2,@vero-alerts,QQQ,PUTS,612,10/21,1.42,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,99,QQQ 612P 10/21 1.42 @vero-alerts
2025-10-22,09:53:00,911389167169191946,Platinum nitro,Nitro Trades,NVDA,CALLS,185,,1.51,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,314,"@Owner Alerts Entry Contract: NVDA $185c Price: $1.51 Comments:15 contracts @nitro_trades Instagram , , [image]"
2025-10-22,10:26:00,1323708708374450247,Vero 1,Vero,IWM,PUTS,245,10/23,1.33,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,222,"IWM 245P 10/23 1.33 1 CONTRACT @vero-alerts (edited) Wednesday, October 22, 2025 at 10:27 AM"
2025-10-22,10:28:00,911389167169191946,Platinum nitro,@Owner Alerts,PLTR,PUTS,170,,1.37,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,320,"@Owner Alerts Entry Contract: PLTR $170p Price: $1.37 Comments:Starter only @nitro_trades Instagram , , [image]"
2025-10-23,09:48:00,911389167169191946,Platinum nitro,@Owner Alerts,QQQ,CALLS,609,,0.94,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,329,"@Owner Alerts Entry Contract: QQQ $609c Price: .94 Comments:25 contracts @nitro_trades Instagram , , [image]"
2025-10-23,09:50:00,1323708708374450247,Vero 1,Vero,SPY,CALLS,671,10/23,1.07,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,228,SPY 671C 10/23 1.07 1 CONTRACT @vero-alerts
2025-10-23,10:00:00,1323708708374450247,Vero 1,@vero-alerts,IWM,CALLS,245,10/23,1.1,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,232,IWM 245C 10/23 1.10 2 CONTRACTS @vero-alerts
2025-10-23,10:06:00,1323708708374450247,Vero 1,Vero,SPY,PUTS,669,10/23,1.07,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,236,SPY 669P 10/23 1.07 2 CONTRACTS @vero-alerts
2025-10-23,11:03:00,760694103401955378,Vero 2,Vero,SPY,PUTS,670,10/23,1.24,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,103,SPY 670P 10/23 1.24 @vero-alerts
2025-10-24,09:44:00,1323708708374450247,Vero 1,Vero,IWM,CALLS,250,10/27,1.55,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,243,"IWM 250C 10/27 1.55 1 CONTRACT @vero-alerts (edited) Friday, October 24, 2025 at 9:45 AM"
2025-10-27,09:48:00,911389167169191946,Platinum nitro,@Owner Alerts,HOOD,CALLS,160,,1.22,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,341,"@Owner Alerts Entry Contract: HOOD $160c Price: $1.22 Comments:Starter only @nitro_trades Instagram , , [image]"
2025-10-27,09:59:00,911389167169191946,Platinum nitro,Nitro Trades,HOOD,CALLS,160,,1.23,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,344,"@Owner Alerts Entry Contract: HOOD $160c Price: $1.23 Comments:HIGH RISK Starter only @nitro_trades Instagram , , [image]"
2025-10-27,10:14:00,1323708708374450247,Vero 1,Vero,QQQ,CALLS,625,10/27,1.4,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,247,QQQ 625C 10/27 1.40 1 CONTRACT @vero-alerts
2025-10-27,10:22:00,1323708708374450247,Vero 1,Vero,IWM,PUTS,251,10/28,1.1,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,251,IWM 251P 10/28 1.10 1 CONTRACT @vero-alerts
2025-10-28,09:41:00,1323708708374450247,Vero 1,Vero,IWM,PUTS,248,10/29,1.45,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,260,IWM 248P 10/29 1.45 1 CONTRACT @vero-alerts
2025-10-28,10:21:00,911389167169191946,Platinum nitro,Nitro Trades,TSLA,CALLS,502.5,,1.27,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,350,"@Owner Alerts Entry Contract: TSLA $502.5c Price: $1.27 Comments:20 contracts @nitro_trades Instagram , , [image]"
2025-10-28,11:32:00,760694103401955378,Vero 2,Vero,SPY,PUTS,686,10/28,1.15,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,107,SPY 686P 10/28 1.15 Taking 1/2 position size. @vero-alerts
2025-10-29,09:40:00,1323708708374450247,Vero 1,Vero,SPY,PUTS,687,10/29,1.49,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,265,SPY 687P 10/29 1.49 1 CONTRACT @vero-alerts
2025-10-29,09:46:00,1323708708374450247,Vero 1,@vero-alerts,SPY,CALLS,691,10/29,1.29,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,268,SPY 691C 10/29 1.29 1 CONTRACT @vero-alerts
2025-10-29,10:12:00,1323708708374450247,Vero 1,@vero-alerts,SPY,PUTS,686,10/29,1.3,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,272,"SPY 686P 10/29 1.30 3 CONTRACTS SWITCHING SIDES @vero-alerts (edited) Wednesday, October 29, 2025 at 10:12 AM"
2025-10-29,15:07:00,911389167169191946,Platinum nitro,@Owner Alerts,SPY,PUTS,681,,0.42,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,359,"@Owner Alerts Entry Contract: SPY $681p Price: .42 Comments:LOTTO @nitro_trades Instagram , , [image]"
2025-10-30,09:37:00,1323708708374450247,Vero 1,Vero,SPY,PUTS,679,10/30,1.5,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,276,SPY 679P 10/30 1.50 1 CONTRACT @vero-alerts
2025-10-30,09:38:00,911389167169191946,Platinum nitro,@Owner Alerts,QQQ,PUTS,624,,1.66,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,364,"@Owner Alerts Entry Contract: QQQ $624p Price: $1.66 Comments:16 contracts @nitro_trades Instagram , , [image]"
2025-10-30,09:41:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,CALLS,260,,4.35,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,12,@Unraveller (Admin)🔮 in AMD 260C @ 4.35 @everyone
2025-10-30,09:44:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,682,10/31,2.89,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,13,@Brett (Admin) in SPY 10/31 682P @ 2.89 @everyone
2025-10-30,09:54:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,PUTS,202.5,,1.98,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,20,@Mike (Admin) in NVDA 202.5P @ 1.98 @everyone half size
2025-10-30,09:55:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,PUTS,202.5,,2.06,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,22,@Brett (Admin) in NVDA 202.5P @ 2.06 @everyone
2025-10-30,09:56:00,1323708708374450247,Vero 1,Vero,SPY,CALLS,688,10/30,0.94,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,281,SPY 688C 10/30 0.94 2 CONTRACTS @vero-alerts
2025-10-30,10:02:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,PUTS,445,,3.86,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,30,@Unraveller (Admin)🔮 in TSLA 445P @ 3.86 @everyone
2025-10-30,10:03:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,682,10/31,1.88,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,31,@Brett (Admin) in SPY 10/31 682P @ 1.88 @everyone
2025-10-30,10:10:00,1323708708374450247,Vero 1,Vero,SPY,PUTS,681,10/30,1.08,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,284,SPY 681P 10/30 1.08 3 CONTRACTS SWITCHING SIDES @vero-alerts
2025-10-30,10:12:00,911389167169191946,Platinum nitro,@Owner Alerts,TSLA,PUTS,430,,1.22,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,369,"@Owner Alerts Entry Contract: TSLA $430p Price: $1.22 Comments:19 contracts @nitro_trades Instagram , , [image]"
2025-10-30,10:37:00,911389167169191946,Platinum nitro,Nitro Trades,TSLA,PUTS,427.5,,1.62,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,377,"@Owner Alerts Entry Contract: TSLA $427.5p Price: $1.62 Comments:15 contracts @nitro_trades Instagram , , [image]"
2025-10-30,10:46:00,760694103401955378,Vero 2,Vero,QQQ,PUTS,683,10/30,1.2,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,111,QQQ 683P 10/30 1.20 @vero-alerts
2025-10-30,14:46:00,760694103401955378,Vero 2,Vero,SPY,PUTS,683,10/30,1.4,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,116,SPY 683P 10/30 1.40 Small position. 1/2 size. @vero-alerts
2025-10-31,09:38:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,685,11/3,2.86,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,53,@Unraveller (Admin)🔮 in SPY 11/3 685P @ 2.86 @everyone
2025-10-31,09:39:00,1323708708374450247,Vero 1,Vero,QQQ,PUTS,631,10/31,1.3,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,289,QQQ 631P 10/31 1.30 1 CONTRACT @vero-alerts
2025-10-31,09:39:00,911389167169191946,Platinum nitro,@Owner Alerts,AAPL,PUTS,270,,2.29,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,382,"@Owner Alerts Entry Contract: AAPL $270p Price: $2.29 Comments:Starter only @nitro_trades Instagram , , [image]"
2025-10-31,09:40:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),QQQ,PUTS,632,11/3,2.95,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,56,@Mike (Admin) in QQQ 11/3 632P @ 2.95 @everyone
2025-10-31,09:53:00,911389167169191946,Platinum nitro,@Owner Alerts,META,PUTS,642.5,,1.37,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,389,"@Owner Alerts Entry Contract: META $642.5p Price: $1.37 Comments:Starter only @nitro_trades Instagram , , [image]"
2025-10-31,10:53:00,760694103401955378,Vero 2,Vero,QQQ,PUTS,633,10/31,1.34,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,125,QQQ 633P 10/31 1.34 @vero-alerts
2025-11-03,09:42:00,911389167169191946,Platinum nitro,@Owner Alerts,SPY,PUTS,683,,1.54,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,400,"@Owner Alerts Entry Contract: SPY $683p Price: $1.54 Comments:15 contracts @nitro_trades Instagram , , [image]"
2025-11-03,09:44:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,CALLS,490,,4.61,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,80,@Unraveller (Admin)🔮 in TSLA 490C @ 4.61 @everyone
2025-11-03,09:48:00,1323708708374450247,Vero 1,Vero,QQQ,PUTS,632,11/3,1.32,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,297,QQQ 632P 11/3 1.32 2 CONTRACTS @vero-alerts
2025-11-03,09:49:00,911389167169191946,Platinum nitro,@Owner Alerts,TSLA,CALLS,520,,1.62,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,403,"@Owner Alerts Entry Contract: TSLA $520c Price: $1.62 Comments:15 contracts @nitro_trades Instagram , , [image]"
2025-11-03,10:07:00,1323708708374450247,Vero 1,@vero-alerts,SPY,PUTS,681,11/3,1.3,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,302,"SPY 681P 11/3 1.30 1 CONTRACT @vero-alerts (edited) Monday, November 3, 2025 at 10:07 AM"
2025-11-03,10:16:00,1323708708374450247,Vero 1,@vero-alerts,SPY,PUTS,681,11/3,1.4,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,304,SPY 681P 11/3 1.40 1 CONTRACT @vero-alerts
2025-11-03,10:25:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,PUTS,267.5,,2.65,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,92,@Brett (Admin) in AAPL 267.5P @ 2.65 @everyone
2025-11-03,11:03:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,682,11/4,2.4,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,100,@Mike (Admin) in SPY 11/4 682P @ 2.4 @everyone
2025-11-03,11:09:00,1144369893760831489,Midas,👑KingBeeAri🐝,SPY,PUTS,681,11/4,,OPEN,option,grab 1144369893760831489 Midas 2026-09-19.txt,173,2 cons SPY 681 P 11/4 @everyone
2025-11-03,11:21:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,682,11/4,2.17,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,103,@Mike (Admin) in SPY 11/4 682P @ 2.17 @everyone
2025-11-04,09:35:00,1323708708374450247,Vero 1,Vero,SPY,PUTS,673,11/4,1.34,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,310,SPY 673P 11/4 1.34 @vero-alerts
2025-11-04,09:38:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,PUTS,200,,3.45,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,118,@Mike (Admin) in NVDA 200P @ 3.45 @everyone
2025-11-04,09:42:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,CALLS,270,,2.15,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,121,@Brett (Admin) in AAPL 270C @ 2.15 @everyone
2025-11-04,09:42:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,CALLS,650,,4.7,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,120,@Unraveller (Admin)🔮 in META 650C @ 4.70 @everyone
2025-11-04,09:49:00,1323708708374450247,Vero 1,@vero-alerts,QQQ,CALLS,626,11/4,1.38,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,315,QQQ 626C 11/4 1.38 2 CONTRACTS @vero-alerts
2025-11-04,09:57:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,677,11/5,2.21,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,135,@Unraveller (Admin)🔮 in SPY 11/5 677P @ 2.21 @everyone
2025-11-04,10:00:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,678,11/5,2.41,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,137,@Mike (Admin) in SPY 11/5 678P @ 2.41 @everyone
2025-11-04,10:22:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,677,11/5,1.8,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,144,@Unraveller (Admin)🔮 in SPY 11/5 677P @ 1.80 @everyone
2025-11-04,10:22:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,679,11/5,2.52,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,143,"@Brett (Admin) in SPY 11/5 679P @ 2.52 @everyone (edited) Tuesday, November 4, 2025 at 10:23 AM"
2025-11-04,10:24:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,678,11/5,2.14,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,145,@Mike (Admin) in SPY 11/5 678P @ 2.14 @everyone
2025-11-04,10:28:00,911389167169191946,Platinum nitro,@Owner Alerts,PLTR,CALLS,205,,2.04,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,417,"@Owner Alerts Entry Contract: PLTR $205c Price: $2.04 Comments:10 contracts @nitro_trades Instagram , , [image]"
2025-11-04,10:44:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,PUTS,440,,5.06,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,152,@Unraveller (Admin)🔮 in TSLA 440P @ 5.06 @everyone
2025-11-04,10:45:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,680,11/5,2.74,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,153,@Brett (Admin) in SPY 11/5 680P @ 2.74 @everyone
2025-11-04,10:55:00,911389167169191946,Platinum nitro,@Owner Alerts,QQQ,PUTS,624,,1.27,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,421,"@Owner Alerts Entry Contract: QQQ $624p Price: $1.27 Comments:19 contracts @nitro_trades Instagram , , [image]"
2025-11-04,11:07:00,760694103401955378,Vero 2,Vero,SPY,PUTS,679,11/4,1.75,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,132,SPY 679P 11/4 1.75 @vero-alerts
2025-11-05,09:37:00,1323708708374450247,Vero 1,Vero,SPY,PUTS,673,11/5,1.33,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,321,SPY 673P 11/5 1.33 1 CONTRACT @vero-alerts
2025-11-05,09:37:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,CALLS,640,,5.71,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,170,@Unraveller (Admin)🔮 in META 640C @ 5.71 @everyone
2025-11-05,09:45:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,CALLS,640,,4.77,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,174,@Unraveller (Admin)🔮 in META 640C @ 4.77 @everyone
2025-11-05,10:05:00,911389167169191946,Platinum nitro,@Owner Alerts,GOOG,CALLS,290,,1.24,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,430,"@Owner Alerts Entry Contract: GOOG $290c Price: $1.24 Comments:20 contracts @nitro_trades Instagram , , [image]"
2025-11-05,10:15:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,CALLS,640,,5.4,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,178,@Unraveller (Admin)🔮 in META 640C @ 5.40 @everyone
2025-11-05,10:26:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,CALLS,677,11/6,2.86,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,181,@Brett (Admin) in SPY 11/6 677C @ 2.86 @everyone
2025-11-05,10:35:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,PUTS,430,,5.71,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,187,@Unraveller (Admin)🔮 in TSLA 430P @ 5.71 @everyone
2025-11-05,10:49:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,PUTS,200,,2.06,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,190,@Mike (Admin) in NVDA 200P @ 2.06 @everyone
2025-11-05,11:16:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,PUTS,200,,2.1,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,200,"@Mike (Admin) in NVDA 200P @ 2.10 @everyone (edited) Wednesday, November 5, 2025 at 11:17 AM"
2025-11-05,11:19:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,PUTS,200,,2.09,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,201,"@Brett (Admin) in NVDA 200P @ 2.09 @everyone (edited) Wednesday, November 5, 2025 at 11:19 AM"
2025-11-05,12:08:00,760694103401955378,Vero 2,@vero-alerts,QQQ,PUTS,624,11/5,1.18,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,141,QQQ 624P 11/5 1.18 @vero-alerts
2025-11-06,09:42:00,1323708708374450247,Vero 1,Vero,QQQ,PUTS,618,11/6,1.4,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,325,QQQ 618P 11/6 1.40 2 CONTRACTS @vero-alerts
2025-11-06,09:45:00,911389167169191946,Platinum nitro,@Owner Alerts,META,PUTS,605,,1.23,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,439,"@Owner Alerts Entry Contract: META $605p Price: $1.23 Comments:25 contracts @nitro_trades Instagram , , [image]"
2025-11-06,09:51:00,1323708708374450247,Vero 1,Vero,QQQ,PUTS,618,11/6,1.4,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,329,QQQ 618P 11/6 1.40 2 CONTRACTS @vero-alerts
2025-11-06,09:53:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,PUTS,440,,3.48,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,214,@Unraveller (Admin)🔮 in TSLA 440P @ 3.48 @everyone
2025-11-06,10:01:00,911389167169191946,Platinum nitro,Nitro Trades,PLTR,PUTS,180,,1.65,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,443,"@Owner Alerts Entry Contract: PLTR $180p Price: $1.65 Comments:20 contracts @nitro_trades Instagram , , [image]"
2025-11-06,10:15:00,911389167169191946,Platinum nitro,Nitro Trades,QQQ,PUTS,613,,1.31,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,450,"@Owner Alerts Entry Contract: QQQ $613p Price: $1.31 Comments:24 contracts @nitro_trades Instagram , , [image]"
2025-11-06,10:24:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,CALLS,245,,3.3,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,223,"@Mike (Admin) in AMD 245C @ 3.3 @everyone (edited) Thursday, November 6, 2025 at 10:24 AM"
2025-11-06,10:38:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,CALLS,270,,3.1,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,226,@Brett (Admin) in AAPL 270C @ 3.1 @everyone
2025-11-06,11:24:00,760694103401955378,Vero 2,Vero,IWM,PUTS,240,11/7,1.17,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,144,IWM 240P 11/7 1.17 @vero-alerts
2025-11-06,12:26:00,911389167169191946,Platinum nitro,Nitro Trades,SPY,PUTS,668,,1.16,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,453,"@Owner Alerts Entry Contract: SPY $668p Price: $1.16 Comments:30 contracts @nitro_trades Instagram , , [image]"
2025-11-06,14:51:00,760694103401955378,Vero 2,Vero,IWM,PUTS,242,11/6,0.75,OPEN,option,grab 760694103401955378 Vero-2 2026-09-19.txt,149,IWM 242P 11/6 0.75 Small position @vero-alerts
2025-11-07,09:42:00,829754942817828884,Honeydrip daytrades,@ADMINS,NVDA,CALLS,190,11/14,2.5,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,237,@ADMINS in NVDA 11/14 190C @ 2.5-2.55 @everyone
2025-11-07,09:50:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,CALLS,666,11/10,3.58,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,241,@Unraveller (Admin)🔮 in SPY 11/10 666C @ 3.58 @everyone
2025-11-07,10:07:00,1323708708374450247,Vero 1,Vero,QQQ,PUTS,600,11/7,1.42,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,335,QQQ 600P 11/7 1.42 2 CONTRACTS @vero-alerts
