ts_iso,date,time,room,caller,symbol,side,strike,expiry_raw,expiry_resolved,occ,their_price,qty,outcome,tier,confidence,flags,how_recovered,corroborating_lines,source_line_number,source_line_text
2026-08-25T14:03:05-04:00,2026-08-25,14:03,,,SMR,CALLS,10,2026-09-04,2026-09-04,,0.57,1,ORDER SENT (BUY),E-order,high,,contract fully resolved by the bot when it placed the order,L5194(F-airead);L5195(F-airead),5196,ORDER IN BUY 1 SMR 10C 2026-09-04 @ 0.57  [stop 0.51 born with it]
2026-08-25T14:18:17-04:00,2026-08-25,14:18,,,SPX,CALLS,7675,08/25,2026-08-25,,0.85,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): BTO $SPX 7675 08/25 @0.85 EOD LOTTO Do not play lo | only the AI reader saw this - no order or refusal line corroborates it",,5200,AI READ  'BTO $SPX 7675 08/25 @0.85 EOD LOTTO Do not play lo'  ->  BTO SPX $7675C 08/25 @ 0.85
2026-08-25T15:56:49-04:00,2026-08-25,15:56,,The Pawn (The Market Bishop),NVO,CALLS,50,9/18,2026-09-18,NVO260918C00049000,1.11,1,REFUSED - the spread on NVO260918C00049000 is 1.45/1.84 — 24% of the price (20% ,B,high,BOT TRADED A DIFFERENT STRIKE (49) than the caller posted (50) - NO-OTM rule,"M/D, year taken from the alert date | bot deliberately swapped the strike: NO-OTM   NVO: their 50C was too far OTM (stock 48.65) -> 1 strike OTM 49C | expiry independently confirmed by the OCC the bot built",L5238(F-airead),5240,"REFUSED  OPEN NVO (The Pawn (The Market Bishop)'s call) 50C 9/18 x1 @ 1.11  ->  the spread on NVO260918C00049000 is 1.45/1.84 — 24% of the price (20% cap). A fill inside that is an instant paper loss, so nothing was sent. (Their call may be fine; this contract just isn't tradeable at a sane price right now.)"
2026-08-25T15:58:37-04:00,2026-08-25,15:58,,The Pawn (The Market Bishop),COPX,CALLS,100,9/18,2026-09-18,COPX260918C00097000,3.25,1,REFUSED - the spread on COPX260918C00097000 is 3.80/4.70 — 21% of the price (20%,B,high,BOT TRADED A DIFFERENT STRIKE (97) than the caller posted (100) - NO-OTM rule,"M/D, year taken from the alert date | bot deliberately swapped the strike: NO-OTM   COPX: their 100C was too far OTM (stock 96.25) -> 1 strike OTM 97C | expiry independently confirmed by the OCC the bot built",L5241(F-airead),5243,"REFUSED  OPEN COPX (The Pawn (The Market Bishop)'s call) 100C 9/18 x1 @ 3.25  ->  the spread on COPX260918C00097000 is 3.80/4.70 — 21% of the price (20% cap). A fill inside that is an instant paper loss, so nothing was sent. (Their call may be fine; this contract just isn't tradeable at a sane price right now.)"
2026-08-25T15:59:17-04:00,2026-08-25,15:59,Option Alerts,TradingTheTrend,SPY,CALLS,772,9/01,2026-09-01,,2.25,1,PULLBACK touched - entry attempted,C-linked(A),high,,"contract came from a A line inside the pullback chain (line 5250) | M/D, year taken from the alert date",armL5245;resL5247;L5244(F-airead),5250,REFUSED  OPEN SPY (TradingTheTrend's call) 772C 9/01 x1 @ 2.25  ->  that one costs $515 and you've got $504 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-25T15:59:38-04:00,2026-08-25,15:59,,,CDE,CALLS,22.5,9/18,2026-09-18,,1.1,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @everyone I'm Entering Option: CDE 22.5 C 9/18 Ent | only the AI reader saw this - no order or refusal line corroborates it",,5252,AI READ  '@everyone I'm Entering Option: CDE 22.5 C 9/18 Ent'  ->  BTO CDE $22.5C 9/18 @ 1.1
2026-08-25T15:59:39-04:00,2026-08-25,15:59,,,CDE,CALLS,22,2026-09-18,2026-09-18,,1.39,1,ORDER SENT (BUY),E-order,high,,contract fully resolved by the bot when it placed the order,,5254,ORDER IN BUY 1 CDE 22C 2026-09-18 @ 1.39  [stop 1.25 born with it]
2026-08-26T09:36:40-04:00,2026-08-26,09:36,,,SPY,PUTS,766,2026-08-27,2026-08-27,,3.24,1,PULLBACK entered - managing off the stock,C-linked(E-order),high,,contract came from a E-order line inside the pullback chain (line 5440) | contract fully resolved by the bot when it placed the order,armL5437;resL5443;L5436(F-airead),5440,ORDER IN BUY 1 SPY 766P 2026-08-27 @ 3.24  [stop 2.90 born with it]
2026-08-26T09:38:28-04:00,2026-08-26,09:38,,,SPCX,CALLS,140,08/26/2026,2026-08-26,,1.31,,alert read from chat,F-airead,medium,,M/D/YYYY as posted | chat text (log truncates it): @everyone 📊 ALERTS 📊 ALERTS Lotto Trade — RISKY Sm | only the AI reader saw this - no order or refusal line corroborates it,,5449,AI READ  '@everyone 📊 ALERTS 📊 ALERTS Lotto Trade — RISKY Sm'  ->  BTO SPCX $140C 08/26/2026 @ 1.31
2026-08-26T09:39:21-04:00,2026-08-26,09:39,ZT top-flow,Bullwinkle,TSLA,PUTS,335,2026-08-28,2026-08-28,,2.15,1,PULLBACK entered - managing off the stock,C-linked(A),high,,contract came from a A line inside the pullback chain (line 5458) | already a full date,armL5432;resL5477;,5458,REFUSED  OPEN TSLA (Bullwinkle's call) 335P 2026-08-28 x1 @ 2.15  ->  that one costs $542 and you've got $436 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-26T09:43:00-04:00,2026-08-26,09:43,,,TSLA,PUTS,345,2026-08-28,2026-08-28,,4.24,1,PULLBACK entered - managing off the stock,C-linked(E-order),high,,contract came from a E-order line inside the pullback chain (line 5474) | contract fully resolved by the bot when it placed the order,armL5470;resL5502;,5474,ORDER IN BUY 1 TSLA 345P 2026-08-28 @ 4.24  [stop 3.80 born with it]
2026-08-26T09:47:03-04:00,2026-08-26,09:47,,,SPY,PUTS,767,8/27,2026-08-27,,3.02,,PULLBACK never hit - skipped,C-linked(F-airead),medium,,"contract came from the F-airead line this chain produced at line 5493 | M/D, year taken from the alert date | chat text (log truncates it): @Unraveller (Admin)🔮 in SPY 8/27 767p @ 3.02 @ever | only the AI reader saw this - no order or refusal line corroborates it",armL5494;resL5536;,5493,AI READ  '@Unraveller (Admin)🔮 in SPY 8/27 767p @ 3.02 @ever'  ->  BTO SPY $767P 8/27 @ 3.02
2026-08-26T09:47:45-04:00,2026-08-26,09:47,,,TSLA,PUTS,350,2026-08-28,2026-08-28,,5.26,1,PULLBACK armed - no resolution line in the log,C-linked(E-order),high,,contract came from a E-order line inside the pullback chain (line 5499) | contract fully resolved by the bot when it placed the order,armL5491;resLNone;,5499,ORDER IN BUY 1 TSLA 350P 2026-08-28 @ 5.26  [stop 4.70 born with it]
2026-08-26T10:00:50-04:00,2026-08-26,10:00,,,QQQ,PUTS,708,08/26,2026-08-26,,0.8,,PULLBACK never hit - skipped,C-linked(F-airead),medium,,"contract came from the F-airead line this chain produced at line 5543 | M/D, year taken from the alert date | chat text (log truncates it): BTO $QQQ 708p 08/26 @0.80 Riskier @everyone | only the AI reader saw this - no order or refusal line corroborates it",armL5544;resL5558;,5543,AI READ  'BTO $QQQ 708p 08/26 @0.80 Riskier @everyone'  ->  BTO QQQ $708P 08/26 @ 0.8
2026-08-26T10:10:45-04:00,2026-08-26,10:10,,,AAPL,CALLS,312.5,8/28,2026-08-28,,2.69,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @Brett (Admin) in AAPL 8/28 312.5C @ 2.69 @everyon | only the AI reader saw this - no order or refusal line corroborates it",,5555,AI READ  '@Brett (Admin) in AAPL 8/28 312.5C @ 2.69 @everyon'  ->  BTO AAPL $312.5C 8/28 @ 2.69
2026-08-26T10:12:55-04:00,2026-08-26,10:12,,,SPY,PUTS,767,8/27,2026-08-27,,2.9,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @Unraveller (Admin)🔮 in SPY 8/27 767P @ 2.90 @ever | only the AI reader saw this - no order or refusal line corroborates it",,5560,AI READ  '@Unraveller (Admin)🔮 in SPY 8/27 767P @ 2.90 @ever'  ->  BTO SPY $767P 8/27 @ 2.9
2026-08-26T10:19:48-04:00,2026-08-26,10:19,,,SPY,PUTS,766,8/26,2026-08-26,,1.35,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): SPY 766P 8/26 1.35 2 CONTRACTS @vero-alerts | only the AI reader saw this - no order or refusal line corroborates it",,5573,AI READ  'SPY 766P 8/26 1.35 2 CONTRACTS @vero-alerts'  ->  BTO SPY $766P 8/26 @ 1.35
2026-08-26T10:31:40-04:00,2026-08-26,10:31,,,META,CALLS,590,8/28,2026-08-28,,,,PULLBACK armed - no resolution line in the log,C-linked(F-airead),high,,"linked to the alert the bot read just before the arm, line 5578 (F-airead) | M/D, year taken from the alert date | chat text (log truncates it): META above 576 for calls for the change of charact",armL5579;resLNone;L5578(F-airead),5577,AI READ  'META above 576 for calls for the change of charact'  ->  BTO META $590C 8/28
2026-08-26T10:36:46-04:00,2026-08-26,10:36,,,AMZN,CALLS,260,8/28/2026,2026-08-28,,2.09,,PULLBACK armed - no resolution line in the log,C-linked(F-airead),medium,,contract came from the F-airead line this chain produced at line 5583 | M/D/YYYY as posted | chat text (log truncates it): @Namrood-Bot 💎 PREMIUM ALERT 💎 PREMIUM ALERT Lotto | only the AI reader saw this - no order or refusal line corroborates it,armL5584;resLNone;,5583,AI READ  '@Namrood-Bot 💎 PREMIUM ALERT 💎 PREMIUM ALERT Lotto'  ->  BTO AMZN $260C 8/28/2026 @ 2.09
2026-08-28T13:02:43-04:00,2026-08-28,13:02,,,SPCX,CALLS,140,0DTE,2026-08-28,,0.45,,alert read from chat,F-airead,medium,,0DTE = the alert date itself | chat text (log truncates it): @everyone 📊 ALERTS 📊 ALERTS Lotto Trade — RISKY LO | only the AI reader saw this - no order or refusal line corroborates it,,5667,AI READ  '@everyone 📊 ALERTS 📊 ALERTS Lotto Trade — RISKY LO'  ->  BTO SPCX $140C 0DTE @ 0.45
2026-08-28T15:30:22-04:00,2026-08-28,15:30,,,AMZN,CALLS,300,10/16/2026,2026-10-16,,2.34,,alert read from chat,F-airead,medium,,M/D/YYYY as posted | chat text (log truncates it): @everyone Open BTO AMZN 10/16/2026 300C @ 2.34 (sW | only the AI reader saw this - no order or refusal line corroborates it,,5702,AI READ  '@everyone Open BTO AMZN 10/16/2026 300C @ 2.34 (sW'  ->  BTO AMZN $300C 10/16/2026 @ 2.34
2026-08-28T15:58:31-04:00,2026-08-28,15:58,,,WFC,CALLS,88,9/18,2026-09-18,,,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @everyone I'm Entering Option: WFC 88 C 9/18 Entry | only the AI reader saw this - no order or refusal line corroborates it",,5709,AI READ  '@everyone I'm Entering Option: WFC 88 C 9/18 Entry'  ->  BTO WFC $88C 9/18
2026-08-28T15:59:31-04:00,2026-08-28,15:59,,,PBR,CALLS,19,9/18,2026-09-18,,0.36,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @everyone I'm Entering Option: PBR 19 C 9/18 Entry | only the AI reader saw this - no order or refusal line corroborates it",,5712,AI READ  '@everyone I'm Entering Option: PBR 19 C 9/18 Entry'  ->  BTO PBR $19C 9/18 @ 0.36
2026-08-31T14:46:10-04:00,2026-08-31,14:46,,,IWM,PUTS,293,2026-08-31,2026-08-31,,0.22,1,ORDER SENT (BUY),E-order,high,,contract fully resolved by the bot when it placed the order,L5949(F-airead),5951,ORDER IN BUY 1 IWM 293P 2026-08-31 @ 0.22
2026-08-31T15:57:24-04:00,2026-08-31,15:57,ZT all-trades-mashup,ZTRADEZ BOT,RBLX,CALLS,42.5,9/18,2026-09-18,RBLX260918C00041500,1.60,1,REFUSED - the spread on RBLX260918C00041500 is 1.79/2.29 — 25% of the price (20%,B,high,BOT TRADED A DIFFERENT STRIKE (41.5) than the caller posted (42.5) - NO-OTM rule,"M/D, year taken from the alert date | bot deliberately swapped the strike: NO-OTM   RBLX: their 42.5C was too far OTM (stock 41.27) -> 1 strike OTM 41.5C | expiry independently confirmed by the OCC the bot built",L5965(F-airead),5969,"REFUSED  OPEN RBLX (ZTRADEZ BOT's call) 42.5C 9/18 x1 @ 1.60  ->  the spread on RBLX260918C00041500 is 1.79/2.29 — 25% of the price (20% cap). A fill inside that is an instant paper loss, so nothing was sent. (Their call may be fine; this contract just isn't tradeable at a sane price right now.)"
2026-08-31T15:58:10-04:00,2026-08-31,15:58,ZT all-trades-mashup,ZTRADEZ BOT,QCOM,CALLS,172.5,9/18,2026-09-18,,4.90,1,REFUSED - that one costs $490 and you've got $301 to spend. Skipped on purpose —,A,high,,"M/D, year taken from the alert date",L5970(F-airead),5973,REFUSED  OPEN QCOM (ZTRADEZ BOT's call) 172.5C 9/18 x1 @ 4.90  ->  that one costs $490 and you've got $301 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-31T15:59:15-04:00,2026-08-31,15:59,,,S,CALLS,23,9/18,2026-09-18,,0.68,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): I'm Entering Option: S 23 C 9/18 Entry: 0.68 Notes | only the AI reader saw this - no order or refusal line corroborates it",,5974,AI READ  'I'm Entering Option: S 23 C 9/18 Entry: 0.68 Notes'  ->  BTO S $23C 9/18 @ 0.68
2026-08-31T15:59:16-04:00,2026-08-31,15:59,,,S,CALLS,22.5,2026-09-18,2026-09-18,,0.93,1,ORDER SENT (BUY),E-order,high,,contract fully resolved by the bot when it placed the order,,5978,ORDER IN BUY 1 S 22.5C 2026-09-18 @ 0.93  [stop 0.70 born with it]
2026-08-31T16:00:38-04:00,2026-08-31,16:00,,,QQQ,CALLS,725,9/08,2026-09-08,,2.45,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): BTO QQQ 9/08 725c @ 2.45 risky swing | only the AI reader saw this - no order or refusal line corroborates it",,5983,AI READ  'BTO QQQ 9/08 725c @ 2.45 risky swing'  ->  BTO QQQ $725C 9/08 @ 2.45
2026-09-01T09:38:57-04:00,2026-09-01,09:38,,,SPY,PUTS,763,9/2,2026-09-02,,2.9,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @Mike (Admin) in SPY 9/2 763P @ 2.9 @everyone | only the AI reader saw this - no order or refusal line corroborates it",,6023,AI READ  '@Mike (Admin) in SPY 9/2 763P @ 2.9 @everyone'  ->  BTO SPY $763P 9/2 @ 2.9
2026-09-01T09:41:43-04:00,2026-09-01,09:41,,,META,CALLS,570,9/4,2026-09-04,,5.25,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @Unraveller (Admin)🔮 in META 9/4 570C @ 5.25 @ever | only the AI reader saw this - no order or refusal line corroborates it",,6028,AI READ  '@Unraveller (Admin)🔮 in META 9/4 570C @ 5.25 @ever'  ->  BTO META $570C 9/4 @ 5.25
2026-09-01T09:53:11-04:00,2026-09-01,09:53,,,SPY,PUTS,763,9/2,2026-09-02,,2.74,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @Mike (Admin) in SPY 9/2 763P @ 2.74 @everyone | only the AI reader saw this - no order or refusal line corroborates it",,6035,AI READ  '@Mike (Admin) in SPY 9/2 763P @ 2.74 @everyone'  ->  BTO SPY $763P 9/2 @ 2.74
2026-09-01T10:01:06-04:00,2026-09-01,10:01,RWGates,TradeLikeGates,AMZN,PUTS,252.5,9/2/26,2026-09-02,,1.38,1,PULLBACK touched - entry attempted,C-linked(A),high,,contract came from a A line inside the pullback chain (line 6043) | M/D/YY as posted,armL6040;resL6042;L6039(F-airead),6043,REFUSED  OPEN AMZN (TradeLikeGates's call) 252.5P 9/2/26 x1 @ 1.38  ->  that one costs $131 and you've got $41 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-09-01T10:14:01-04:00,2026-09-01,10:14,,,AAPL,CALLS,325,9/2,2026-09-02,,,,PULLBACK never hit - skipped,C-linked(F-airead),medium,,"contract came from the F-airead line this chain produced at line 6063 | M/D, year taken from the alert date | chat text (log truncates it): In some AAPL 325 C 9/2 @here | only the AI reader saw this - no order or refusal line corroborates it",armL6064;resL6072;,6063,AI READ  'In some AAPL 325 C 9/2 @here'  ->  BTO AAPL $325C 9/2
2026-09-01T10:34:02-04:00,2026-09-01,10:34,,,SPY,PUTS,765,9/2,2026-09-02,,2.3,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @Mike (Admin) in SPY 9/2 765P @ 2.3 @everyone | only the AI reader saw this - no order or refusal line corroborates it",,6074,AI READ  '@Mike (Admin) in SPY 9/2 765P @ 2.3 @everyone'  ->  BTO SPY $765P 9/2 @ 2.3
2026-09-01T10:44:40-04:00,2026-09-01,10:44,,,SPY,PUTS,764,2026-09-01,2026-09-01,,1.00,1,PULLBACK entered - managing off the stock,C-linked(E-order),high,,contract came from a E-order line inside the pullback chain (line 6080) | contract fully resolved by the bot when it placed the order,armL6077;resL6083;L6076(F-airead),6080,ORDER IN BUY 1 SPY 764P 2026-09-01 @ 1.00  [stop 0.90 born with it]
2026-09-01T10:49:54-04:00,2026-09-01,10:49,,,AMZN,PUTS,255,9/4,2026-09-04,,3,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @Brett (Admin) in AMZN 9/4 255P @ 3.0 @everyone | only the AI reader saw this - no order or refusal line corroborates it",,6094,AI READ  '@Brett (Admin) in AMZN 9/4 255P @ 3.0 @everyone'  ->  BTO AMZN $255P 9/4 @ 3
2026-09-01T11:00:17-04:00,2026-09-01,11:00,,,AMD,CALLS,465,9/4,2026-09-04,,5.5,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @Unraveller (Admin)🔮 in AMD 9/4 465C @ 5.50 @every | only the AI reader saw this - no order or refusal line corroborates it",,6104,AI READ  '@Unraveller (Admin)🔮 in AMD 9/4 465C @ 5.50 @every'  ->  BTO AMD $465C 9/4 @ 5.5
2026-09-01T11:13:55-04:00,2026-09-01,11:13,,,SPY,CALLS,762,0DTE,2026-09-01,,1.62,,alert read from chat,F-airead,medium,,0DTE = the alert date itself | chat text (log truncates it): In $SPY 762c @everyone I took 0days 1.62 | only the AI reader saw this - no order or refusal line corroborates it,,6113,AI READ  'In $SPY 762c @everyone I took 0days 1.62'  ->  BTO SPY $762C 0DTE @ 1.62
2026-09-01T12:13:17-04:00,2026-09-01,12:13,,,SPY,CALLS,764,2026-09-01,2026-09-01,,0.78,1,PULLBACK entered - managing off the stock,C-linked(E-order),high,,contract came from a E-order line inside the pullback chain (line 6127) | contract fully resolved by the bot when it placed the order,armL6124;resL6130;L6122(F-airead),6127,ORDER IN BUY 1 SPY 764C 2026-09-01 @ 0.78  [stop 0.70 born with it]
2026-09-01T12:30:39-04:00,2026-09-01,12:30,,,SPY,PUTS,763,9/1,2026-09-01,,1.2,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): SPY 763P 9/1 1.20 4 CONTRACTS MES SHORTS @vero-ale | only the AI reader saw this - no order or refusal line corroborates it",,6149,AI READ  'SPY 763P 9/1 1.20 4 CONTRACTS MES SHORTS @vero-ale'  ->  BTO SPY $763P 9/1 @ 1.2
2026-09-01T15:58:07-04:00,2026-09-01,15:58,,,FLR,CALLS,57.5,2026-09-18,2026-09-18,,1.64,1,ORDER SENT (BUY),E-order,high,,contract fully resolved by the bot when it placed the order,L6165(F-airead),6168,ORDER IN BUY 1 FLR 57.5C 2026-09-18 @ 1.64  [stop 1.25 born with it]
2026-09-01T15:59:20-04:00,2026-09-01,15:59,ZT all-trades-mashup,ZTRADEZ BOT,CVS,CALLS,99,9/18,2026-09-18,CVS260918C00097500,1.60,1,REFUSED - the spread on CVS260918C00097500 is 2.05/2.58 — 23% of the price (20% ,B,high,BOT TRADED A DIFFERENT STRIKE (97.5) than the caller posted (99) - NO-OTM rule,"M/D, year taken from the alert date | bot deliberately swapped the strike: NO-OTM   CVS: their 99C was too far OTM (stock 97.49) -> 1 strike OTM 97.5C | expiry independently confirmed by the OCC the bot built",L6172(F-airead),6176,"REFUSED  OPEN CVS (ZTRADEZ BOT's call) 99C 9/18 x1 @ 1.60  ->  the spread on CVS260918C00097500 is 2.05/2.58 — 23% of the price (20% cap). A fill inside that is an instant paper loss, so nothing was sent. (Their call may be fine; this contract just isn't tradeable at a sane price right now.)"
2026-09-02T09:36:33-04:00,2026-09-02,09:36,,,AAPL,PUTS,325,9/4,2026-09-04,,3,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @Unraveller (Admin)🔮 in AAPL 9/4 325P @ 3.00 @ever | only the AI reader saw this - no order or refusal line corroborates it",,6399,AI READ  '@Unraveller (Admin)🔮 in AAPL 9/4 325P @ 3.00 @ever'  ->  BTO AAPL $325P 9/4 @ 3
2026-09-02T09:43:29-04:00,2026-09-02,09:43,,,AAPL,PUTS,327.5,9/4,2026-09-04,,4.49,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @Unraveller (Admin)🔮 in AAPL 9/4 327.5P @ 4.49 @ev | only the AI reader saw this - no order or refusal line corroborates it",,6408,AI READ  '@Unraveller (Admin)🔮 in AAPL 9/4 327.5P @ 4.49 @ev'  ->  BTO AAPL $327.5P 9/4 @ 4.49
2026-09-02T09:44:15-04:00,2026-09-02,09:44,,,NVDA,CALLS,230,SEPT 18,2026-09-18,,2.14,,alert read from chat,F-airead,high,,"month name + day, year from the alert date | chat text (log truncates it): NVDA | $230 C 2.14 SEPT 18 $219.75 BREAK",L6413(F-airead),6410,AI READ  'NVDA | $230 C 2.14 SEPT 18 $219.75 BREAK'  ->  BTO NVDA $230C SEPT 18 @ 2.14
2026-09-02T09:44:24-04:00,2026-09-02,09:44,RWGates,TradeLikeGates,NBIS,CALLS,215,9/4/26,2026-09-04,,1.80,1,REFUSED - that one costs $511 and you've got $157 to spend. Skipped on purpose —,A,high,,M/D/YY as posted,L6414(F-airead),6416,REFUSED  OPEN NBIS (TradeLikeGates's call) 215C 9/4/26 x1 @ 1.80  ->  that one costs $511 and you've got $157 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-09-02T09:44:34-04:00,2026-09-02,09:44,,,SPY,CALLS,763,09/02,2026-09-02,,1.04,,PULLBACK never hit - skipped,C-linked(F-airead),medium,,"contract came from the F-airead line this chain produced at line 6417 | M/D, year taken from the alert date | chat text (log truncates it): Open SPY 09/02 763C @1.04 Jpm Options | For Inform | only the AI reader saw this - no order or refusal line corroborates it",armL6418;resL6436;,6417,AI READ  'Open SPY 09/02 763C @1.04 Jpm Options | For Inform'  ->  BTO SPY $763C 09/02 @ 1.04
2026-09-02T09:48:48-04:00,2026-09-02,09:48,Aristotle,👑KingBeeAri🐝,DELL,CALLS,515,9/4,2026-09-04,,,1,REFUSED - that one costs $1271 and you've got $157 to spend. Skipped on purpose ,A,high,,"M/D, year taken from the alert date",L6424(F-airead),6426,REFUSED  OPEN DELL (👑KingBeeAri🐝's call) 515C 9/4 x1  ->  that one costs $1271 and you've got $157 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-09-02T09:51:26-04:00,2026-09-02,09:51,ZT all-trades-mashup,ZTRADEZ Manager,ORCL,CALLS,147,9/4,2026-09-04,,1.50,1,REFUSED - that one costs $276 and you've got $157 to spend. Skipped on purpose —,A,high,,"M/D, year taken from the alert date",,6430,REFUSED  OPEN ORCL (ZTRADEZ Manager's call) 147C 9/4 x1 @ 1.50  ->  that one costs $276 and you've got $157 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-09-02T09:52:10-04:00,2026-09-02,09:52,,,AMD,PUTS,455,9/2,2026-09-02,,2.98,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): I'm Entering Option: AMD 455 P 9//2 Entry: 2.98 No | only the AI reader saw this - no order or refusal line corroborates it",,6433,AI READ  'I'm Entering Option: AMD 455 P 9//2 Entry: 2.98 No'  ->  BTO AMD $455P 9/2 @ 2.98
2026-09-02T09:57:01-04:00,2026-09-02,09:57,,,NVDA,CALLS,217.5,9/4,2026-09-04,,4.05,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @Brett (Admin) in NVDA 9/4 217.5C @ 4.05 @everyone | only the AI reader saw this - no order or refusal line corroborates it",,6441,AI READ  '@Brett (Admin) in NVDA 9/4 217.5C @ 4.05 @everyone'  ->  BTO NVDA $217.5C 9/4 @ 4.05
2026-09-02T10:00:36-04:00,2026-09-02,10:00,,,AAPL,PUTS,327.5,9/4,2026-09-04,,4.35,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @Unraveller (Admin)🔮 in AAPL 9/4 327.5P @ 4.35 @ev | only the AI reader saw this - no order or refusal line corroborates it",,6448,AI READ  '@Unraveller (Admin)🔮 in AAPL 9/4 327.5P @ 4.35 @ev'  ->  BTO AAPL $327.5P 9/4 @ 4.35
2026-09-02T10:00:59-04:00,2026-09-02,10:00,,,SPY,CALLS,763,9/2,2026-09-02,,1.22,,PULLBACK never hit - skipped,C-linked(F-airead),medium,,"contract came from the F-airead line this chain produced at line 6450 | M/D, year taken from the alert date | chat text (log truncates it): SPY 763C 9/2 1.22 2 CONTRACTS @vero-alerts | only the AI reader saw this - no order or refusal line corroborates it",armL6451;resL6462;,6450,AI READ  'SPY 763C 9/2 1.22 2 CONTRACTS @vero-alerts'  ->  BTO SPY $763C 9/2 @ 1.22
2026-09-02T10:03:05-04:00,2026-09-02,10:03,Aristotle,👑KingBeeAri🐝,META,CALLS,600,9/2,2026-09-02,,,1,PULLBACK touched - entry attempted,C-linked(A),high,,"contract came from a A line inside the pullback chain (line 6458) | M/D, year taken from the alert date",armL6454;resL6456;,6458,REFUSED  OPEN META (👑KingBeeAri🐝's call) 600C 9/2 x1  ->  that one costs $301 and you've got $157 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-09-02T10:21:59-04:00,2026-09-02,10:21,,JonnyOptions,SPCX,CALLS,140,9/25,2026-09-25,,6.92,1,REFUSED - that one costs $692 and you've got $157 to spend. Skipped on purpose —,A,high,,"M/D, year taken from the alert date",,6468,REFUSED  OPEN SPCX (JonnyOptions's call) 140C 9/25 x1 @ 6.92  ->  that one costs $692 and you've got $157 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-09-02T10:25:20-04:00,2026-09-02,10:25,,,TSLA,CALLS,360,0DTE,2026-09-02,,0.64,,PULLBACK never hit - skipped,C-linked(F-airead),medium,"RED FLAG: 0DTE on a Wednesday for TSLA - TSLA only has Friday expiries, so no 0DTE contract exists","linked to the alert the bot read just before the arm, line 6471 (F-airead) | 0DTE = the alert date itself | chat text (log truncates it): @Namrood-Bot 💎 PREMIUM ALERT 💎 PREMIUM ALERT Lotto | only the AI reader saw this - no order or refusal line corroborates it",armL6472;resL6480;,6471,AI READ  '@Namrood-Bot 💎 PREMIUM ALERT 💎 PREMIUM ALERT Lotto'  ->  BTO TSLA $360C 0DTE @ 0.64
2026-09-02T10:33:22-04:00,2026-09-02,10:33,,,AMZN,PUTS,255,9/4,2026-09-04,,2.14,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @Mike (Admin) in AMZN 9/4 255P @ 2.14 @everyone | only the AI reader saw this - no order or refusal line corroborates it",,6478,AI READ  '@Mike (Admin) in AMZN 9/4 255P @ 2.14 @everyone'  ->  BTO AMZN $255P 9/4 @ 2.14
