date,time,channel_id,room,caller,symbol,side,strike,expiry,their_price,action,kind,source_file,line,text
2025-10-01,10:30:00,911389167169191946,Platinum nitro,Nitro Trades,TSLA,,,,,CLOSE,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,168,"@Owner Alerts Comment Closed last of TSLA beautiful trade for this kind of market @nitro_trades Instagram , , [image]"
2025-10-01,10:35:00,1323708708374450247,Vero 1,@vero-alerts,SPY,,,,,TRIM,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,110,SPY TRIM 1/4 @ 0.86 @vero-alerts
2025-10-01,10:36:00,1323708708374450247,Vero 1,@vero-alerts,SPY,,,,,TRIM,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,111,SPY TRIM 1/3 @ 0.95 @vero-alerts
2025-10-01,10:40:00,1323708708374450247,Vero 1,Vero,SPY,,,,,CLOSE,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,112,SPY OUT REST @vero-alerts
2025-10-01,11:00:00,1323708708374450247,Vero 1,Vero,SPY,,,,,CLOSE,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,115,SPY OUT @vero-alerts
2025-10-02,09:41:00,911389167169191946,Platinum nitro,@Owner Alerts,TSLA,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,172,"@Owner Alerts Comment Took out half here on TSLA, SL to b/e on rest @nitro_trades Instagram , , [image]"
2025-10-02,09:43:00,911389167169191946,Platinum nitro,@Owner Alerts,TSLA,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,174,"@Owner Alerts Comment TSLA +50% LOCKED IN EVERYTHING LEAVING TWO CONS TO GO @nitro_trades Instagram , , [image]"
2025-10-02,09:44:00,911389167169191946,Platinum nitro,@Owner Alerts,TSLA,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,177,"@Owner Alerts Comment TSLA +90% @nitro_trades Instagram , , [image]"
2025-10-02,09:45:00,911389167169191946,Platinum nitro,Nitro Trades,TSLA,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,178,"@Owner Alerts Comment TSLA +115% @nitro_trades Instagram , , [image]"
2025-10-02,09:50:00,1323708708374450247,Vero 1,@vero-alerts,SPY,,,,,TRIM,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,119,SPY TRIM 1/3 @ 1.18 @vero-alerts
2025-10-02,10:11:00,1323708708374450247,Vero 1,@vero-alerts,SPY,,,,,TRIM,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,121,SPY TRIM 2/3 @ 1.24 SL @ ENTRY @vero-alerts
2025-10-02,10:45:00,1323708708374450247,Vero 1,Vero,SPY,,,,,TRIM,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,122,"SPY OUT @ 1.53 Left a runner in personal account @vero-alerts (edited) Friday, October 3, 2025 at 11:17 AM"
2025-10-02,10:58:00,1323708708374450247,Vero 1,Vero,SPY,,,,,TRIM,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,124,SPY RUNNER @ 85% PROFIT @vero-alerts
2025-10-02,11:00:00,1323708708374450247,Vero 1,@Premium,SPY,,,,,TRIM,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,125,SPY OUT OF RUNNER @ 94% PROFIT @Premium @Prodigy
2025-10-03,09:40:00,1323708708374450247,Vero 1,@vero-alerts,SPY,,,,,TRIM,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,128,SPY TRIM 1/2 @ 1.27 @vero-alerts
2025-10-03,10:01:00,1323708708374450247,Vero 1,Vero,SPY,,,,,CLOSE,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,129,SPY OUT @vero-alerts
2025-10-03,10:03:00,911389167169191946,Platinum nitro,@Owner Alerts,PLTR,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,189,"@Owner Alerts Comment Closed half of PLTR here, sl to -5% on rest @nitro_trades Instagram , , [image]"
2025-10-03,10:04:00,911389167169191946,Platinum nitro,@Owner Alerts,PLTR,,,,,CLOSE,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,190,"@Owner Alerts Comment Closed rest of PLTR there, @nitro_trades Instagram , , [image]"
2025-10-03,10:10:00,911389167169191946,Platinum nitro,Nitro Trades,PLTR,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,193,"@Owner Alerts Comment Took out half here on PLTR, raised SL to -5% @nitro_trades Instagram , , [image]"
2025-10-03,10:11:00,911389167169191946,Platinum nitro,@Owner Alerts,PLTR,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,194,"@Owner Alerts Comment PLTR +33% LOCKED IN MAJORITY PROFIT LEAVING RUNNERS NOW @nitro_trades Instagram , , [image]"
2025-10-03,10:26:00,1323708708374450247,Vero 1,Vero,QQQ,,,,,CLOSE,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,133,QQQ OUT @vero-alerts
2025-10-03,10:32:00,911389167169191946,Platinum nitro,@Owner Alerts,TSLA,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,198,"@Owner Alerts Comment Took out half on TSLA, raise SL on rest to b/e @nitro_trades Instagram , , [image]"
2025-10-03,10:34:00,911389167169191946,Platinum nitro,@Owner Alerts,TSLA,,,,,CLOSE,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,199,"@Owner Alerts Comment Closed rest of TSLA there small little w @nitro_trades Instagram , , [image]"
2025-10-03,10:38:00,1323708708374450247,Vero 1,@vero-alerts,SPY,,,,,TRIM,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,136,SPY TRIM 1/2 @ 1.52 @vero-alerts
2025-10-03,11:10:00,1323708708374450247,Vero 1,Vero,SPY,,,,,CLOSE,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,137,SPY OUT @vero-alerts
2025-10-03,13:19:00,760694103401955378,Vero 2,Vero,QQQ,,,,,TRIM,option,grab 760694103401955378 Vero-2 2026-09-19.txt,38,QQQ TRIM @ 1.73 @vero-alerts
2025-10-03,13:20:00,760694103401955378,Vero 2,@vero-alerts,QQQ,,,,,TRIM,option,grab 760694103401955378 Vero-2 2026-09-19.txt,39,QQQ TRIM @ 2.00 OUT HALF @vero-alerts
2025-10-03,13:22:00,760694103401955378,Vero 2,Vero,QQQ,,,,,TRIM,option,grab 760694103401955378 Vero-2 2026-09-19.txt,40,QQQ TRIM @ 2.23 IN 1/4 OF POSITION @vero-alerts
2025-10-03,13:30:00,760694103401955378,Vero 2,Vero,QQQ,,,,,TRIM,option,grab 760694103401955378 Vero-2 2026-09-19.txt,41,"QQQ TRIM @ 85% PROFIT IN RUNNERS @Premium @Prodigy (edited) Friday, October 3, 2025 at 1:43 PM"
2025-10-03,13:43:00,760694103401955378,Vero 2,Vero,QQQ,,,,,TRIM,option,grab 760694103401955378 Vero-2 2026-09-19.txt,42,"QQQ TRIM @ 100% PROFIT @vero-alerts (edited) Friday, October 3, 2025 at 1:43 PM"
2025-10-03,13:50:00,760694103401955378,Vero 2,Vero,QQQ,,,,,TRIM,option,grab 760694103401955378 Vero-2 2026-09-19.txt,43,"QQQ 140% PROFIT My next target is 600 on QQQ - Our average on contracts was $135, now over $320. @vero-alerts"
2025-10-03,13:52:00,760694103401955378,Vero 2,@Premium,QQQ,,,,,TRIM,option,grab 760694103401955378 Vero-2 2026-09-19.txt,44,QQQ 200% PROFIT @Premium @Prodigy
2025-10-07,09:44:00,911389167169191946,Platinum nitro,@Owner Alerts,PLTR,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,205,"@Owner Alerts Comment Took out half here on PLTR, raise SL to b/e n rest @nitro_trades Instagram , , [image]"
2025-10-07,09:45:00,911389167169191946,Platinum nitro,@Owner Alerts,PLTR,,,,,CLOSE,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,206,"@Owner Alerts Comment Closed rest of PLTR small w @nitro_trades Instagram , , [image]"
2025-10-07,09:51:00,911389167169191946,Platinum nitro,@Owner Alerts,HOOD,,,,,CLOSE,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,209,"@Owner Alerts Comment Closed HOOD there didnt get follow through @nitro_trades Instagram , , [image]"
2025-10-07,09:57:00,911389167169191946,Platinum nitro,Nitro Trades,PLTR,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,213,"@Owner Alerts Comment Took out half here on PLTR, raise SL to b/e on rest @nitro_trades Instagram , , [image]"
2025-10-07,10:00:00,911389167169191946,Platinum nitro,@Owner Alerts,PLTR,,,,,CLOSE,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,214,"@Owner Alerts Comment Took out majority profit here on PLTR, leaving runners only @nitro_trades Instagram , , [image]"
2025-10-07,10:01:00,911389167169191946,Platinum nitro,@Owner Alerts,PLTR,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,215,"@Owner Alerts Comment PLTR +38% @nitro_trades Instagram , , [image]"
2025-10-09,09:53:00,911389167169191946,Platinum nitro,@Owner Alerts,NVDA,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,223,"@Owner Alerts Comment Took out half here on NVDA, raise SL to .95 @nitro_trades Instagram , , [image]"
2025-10-09,09:54:00,911389167169191946,Platinum nitro,@Owner Alerts,NVDA,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,225,"@Owner Alerts Comment NVDA +33% @nitro_trades Instagram , , [image]"
2025-10-09,09:55:00,911389167169191946,Platinum nitro,@Owner Alerts,NVDA,,,,,CLOSE,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,226,"@Owner Alerts Comment Closed last of NVDA big win @nitro_trades Instagram , , [image]"
2025-10-10,09:52:00,911389167169191946,Platinum nitro,@Owner Alerts,AMD,,,,,CLOSE,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,234,"@Owner Alerts Comment Closed last of AMD there nice little w @nitro_trades Instagram , , [image]"
2025-10-10,09:52:00,911389167169191946,Platinum nitro,@Owner Alerts,AMD,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,232,"@Owner Alerts Comment Took out half here on AMD, raise SL to -5% on rest @nitro_trades Instagram , , [image]"
2025-10-10,10:18:00,911389167169191946,Platinum nitro,@Owner Alerts,AMD,,,,,CLOSE,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,239,"@Owner Alerts Comment Closed AMD there didn't get follow through @nitro_trades Instagram , , [image]"
2025-10-10,11:30:00,911389167169191946,Platinum nitro,Nitro Trades,AMD,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,245,"@Owner Alerts Comment AMD +20% here locked in half @nitro_trades Instagram , , [image]"
2025-10-10,11:31:00,911389167169191946,Platinum nitro,Nitro Trades,AMD,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,248,"@Owner Alerts Comment AMD +65% @nitro_trades Instagram , , [image]"
2025-10-10,11:32:00,911389167169191946,Platinum nitro,@Owner Alerts,AMD,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,249,"@Owner Alerts Comment AMD +109% INSANE WIN @nitro_trades Instagram , , [image]"
2025-10-10,14:53:00,1144369893760831489,Midas,FancyITM,BABA,,,,,TRIM,option,grab 1144369893760831489 Midas 2026-09-19.txt,118,BABA swing up 14% @here
2025-10-10,14:56:00,1144369893760831489,Midas,FancyITM,BABA,,,,,CLOSE,option,grab 1144369893760831489 Midas 2026-09-19.txt,121,18% on BABA fully out @everyone
2025-10-10,14:58:00,1144369893760831489,Midas,FancyITM,RDDT,,,,,TRIM,option,grab 1144369893760831489 Midas 2026-09-19.txt,122,RDDT swing up 13% @here
2025-10-10,15:34:00,1144369893760831489,Midas,FancyITM,RDDT,,,,,TRIM,option,grab 1144369893760831489 Midas 2026-09-19.txt,126,RDDT swing up 35% @here
2025-10-10,15:53:00,1144369893760831489,Midas,FancyITM,AAPL,,,,,TRIM,option,grab 1144369893760831489 Midas 2026-09-19.txt,128,AAPL swing up 13% @here Holding through the weekend
2025-10-10,15:54:00,1144369893760831489,Midas,FancyITM,RDDT,,,,,CLOSE,option,grab 1144369893760831489 Midas 2026-09-19.txt,129,Fully out of RDDT swing 18% @everyone
2025-10-10,15:55:00,1144369893760831489,Midas,FancyITM,AAPL,,,,,TRIM,option,grab 1144369893760831489 Midas 2026-09-19.txt,130,AAPL 28% @here Have a great weekend everyone
2025-10-10,15:55:00,1144369893760831489,Midas,👑KingBeeAri🐝,TEAM,,,,,CLOSE,option,grab 1144369893760831489 Midas 2026-09-19.txt,131,Out of TEAM for a papercut. Will restart the challenge Monday @everyone
2025-10-13,09:43:00,1323708708374450247,Vero 1,@vero-alerts,QQQ,,,,,CLOSE,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,140,QQQ OUT @vero-alerts
2025-10-13,10:06:00,1323708708374450247,Vero 1,@vero-alerts,QQQ,,,,,TRIM,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,144,QQQ TRIM 1/2 @ 1.67 SL @ ENTRY @vero-alerts
2025-10-13,10:22:00,1323708708374450247,Vero 1,Vero,QQQ,,,,,CLOSE,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,145,QQQ OUT @vero-alerts
2025-10-13,10:35:00,1323708708374450247,Vero 1,@vero-alerts,IWM,,,,,CLOSE,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,148,IWM OUT @vero-alerts
2025-10-13,10:46:00,760694103401955378,Vero 2,@vero-alerts,QQQ,,,,,TRIM,option,grab 760694103401955378 Vero-2 2026-09-19.txt,47,QQQ TRIM @ 1.70 @vero-alerts
2025-10-13,10:50:00,760694103401955378,Vero 2,@vero-alerts,QQQ,,,,,TRIM,option,grab 760694103401955378 Vero-2 2026-09-19.txt,48,QQQ TRIM @ 1.92 @vero-alerts
2025-10-13,10:52:00,1323708708374450247,Vero 1,@vero-alerts,QQQ,,,,,TRIM,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,150,QQQ TRIM 1/2 @ 2.07 @vero-alerts
2025-10-13,10:52:00,760694103401955378,Vero 2,Vero,QQQ,,,,,TRIM,option,grab 760694103401955378 Vero-2 2026-09-19.txt,49,QQQ TRIM @ 2.15 SL @ ENTRY @vero-alerts
2025-10-13,10:55:00,1323708708374450247,Vero 1,Vero,QQQ,,,,,CLOSE,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,151,QQQ OUT @ 2.30 @vero-alerts
2025-10-13,10:57:00,760694103401955378,Vero 2,@vero-alerts,QQQ,,,,,TRIM,option,grab 760694103401955378 Vero-2 2026-09-19.txt,50,"QQQ TRIM @ 2.53 IN A RUNNER @vero-alerts (edited) Monday, October 13, 2025 at 10:58 AM"
2025-10-13,11:11:00,760694103401955378,Vero 2,Vero,QQQ,,,,,CLOSE,option,grab 760694103401955378 Vero-2 2026-09-19.txt,51,QQQ OUT RUNNER Way to stay locked in after a tough morning and fire back for a green day today. @vero-alerts
2025-10-13,11:26:00,1144369893760831489,Midas,FancyITM,AAPL,,,,,CLOSE,option,grab 1144369893760831489 Midas 2026-09-19.txt,134,Fully out of AAPL swing -38% We are still up +$47 on challenge account once markets has cleaner PA we will get into something else. Start fresh @everyone
2025-10-14,09:39:00,911389167169191946,Platinum nitro,@Owner Alerts,NVDA,,,,,CLOSE,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,256,"@Owner Alerts Comment Closed NVDA there just wicked all over the place like crazy @nitro_trades Instagram , , [image]"
2025-10-14,09:45:00,911389167169191946,Platinum nitro,@Owner Alerts,QQQ,,,,,CLOSE,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,260,"@Owner Alerts Comment Closed QQQ there too same exact thing @nitro_trades Instagram , , [image]"
2025-10-14,10:13:00,911389167169191946,Platinum nitro,@Owner Alerts,SPY,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,266,"@Owner Alerts Comment Took out half here on SPY, move SL to -5% @nitro_trades Instagram , , [image]"
2025-10-14,10:16:00,911389167169191946,Platinum nitro,@Owner Alerts,SPY,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,269,"@Owner Alerts Comment SPY +23% @nitro_trades Instagram , , [image]"
2025-10-14,10:20:00,911389167169191946,Platinum nitro,@Owner Alerts,SPY,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,270,"@Owner Alerts Comment SPY +40% @nitro_trades Instagram , , [image]"
2025-10-14,10:21:00,1323708708374450247,Vero 1,Vero,QQQ,,,,,CLOSE,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,155,QQQ OUT @vero-alerts
2025-10-14,10:26:00,911389167169191946,Platinum nitro,Nitro Trades,SPY,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,272,"@Owner Alerts Comment SPY +60% @nitro_trades Instagram , , [image]"
2025-10-14,10:27:00,911389167169191946,Platinum nitro,@Owner Alerts,SPY,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,274,"@Owner Alerts Comment SPY FINAL PT HIT +76% @nitro_trades Instagram , , [image]"
2025-10-14,11:05:00,1323708708374450247,Vero 1,Vero,SPY,,,,,CLOSE,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,159,SPY OUT @vero-alerts
2025-10-14,11:11:00,1144369893760831489,Midas,👑KingBeeAri🐝,TEAM,,,,,CLOSE,option,grab 1144369893760831489 Midas 2026-09-19.txt,135,"TEAM faked me out, didn’t want to run the risk of it hitting the next support line with all this negative china news. Still in leaps tho so it’s all good. Looking for another swing. Very hard to find "
2025-10-14,11:19:00,1323708708374450247,Vero 1,Vero,QQQ,,,,,TRIM,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,163,QQQ TRIM 1/3 @ 1.68 @vero-alerts
2025-10-14,11:28:00,1323708708374450247,Vero 1,Vero,QQQ,,,,,TRIM,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,164,"QQQ TRIM 1/2 @ 1.55 @vero-alerts (edited) Tuesday, October 14, 2025 at 12:06 PM"
2025-10-14,11:35:00,1323708708374450247,Vero 1,Vero,QQQ,,,,,CLOSE,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,165,QQQ OUT LAST @vero-alerts
2025-10-14,11:46:00,1323708708374450247,Vero 1,Vero,QQQ,,,,,CLOSE,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,167,QQQ OUT @vero-alerts
2025-10-14,12:20:00,911389167169191946,Platinum nitro,Nitro Trades,SPY,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,275,"@Owner Alerts Comment SPY +222% for those still in @nitro_trades Instagram , , [image]"
2025-10-14,12:22:00,911389167169191946,Platinum nitro,@Owner Alerts,SPY,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,276,"@Owner Alerts Comment SPY +313% @nitro_trades Instagram , , [image]"
2025-10-14,12:48:00,1144369893760831489,Midas,FancyITM,SOUN,,,,,TRIM,option,grab 1144369893760831489 Midas 2026-09-19.txt,138,SOUN swing up 11% SOX swing up 6% @here
2025-10-14,14:32:00,1144369893760831489,Midas,FancyITM,SOUN,,,,,TRIM,option,grab 1144369893760831489 Midas 2026-09-19.txt,139,SOUN swing up 32% @here
2025-10-14,14:39:00,1144369893760831489,Midas,FancyITM,SOUN,,,,,TRIM,option,grab 1144369893760831489 Midas 2026-09-19.txt,140,Sold 1 SOUN contract at 30% left a runner @here
2025-10-15,09:55:00,1323708708374450247,Vero 1,Vero,QQQ,,,,,CLOSE,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,171,QQQ OUT @vero-alerts
2025-10-15,10:05:00,1323708708374450247,Vero 1,Vero,QQQ,,,,,TRIM,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,174,QQQ TRIM 1/3 @ 1.26 @vero-alerts
2025-10-15,10:06:00,1323708708374450247,Vero 1,@vero-alerts,QQQ,,,,,TRIM,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,175,QQQ TRIM 2/3 @ 1.37 SL @ ENTRY @vero-alerts
2025-10-15,10:07:00,1323708708374450247,Vero 1,Vero,QQQ,,,,,TRIM,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,176,QQQ @ 55% PROFIT @vero-alerts
2025-10-15,10:08:00,1323708708374450247,Vero 1,@vero-alerts,QQQ,,,,,TRIM,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,177,QQQ OUT @ 1.82 Left a runner in personal @vero-alerts
2025-10-15,10:10:00,1323708708374450247,Vero 1,@Premium,QQQ,,,,,TRIM,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,178,QQQ 100% PROFIT @Premium @Prodigy
2025-10-15,10:15:00,911389167169191946,Platinum nitro,Nitro Trades,AMD,,,,,CLOSE,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,280,"@Owner Alerts Comment Took out 12 contracts here on AMD,3 left @nitro_trades Instagram , , [image]"
2025-10-15,10:18:00,911389167169191946,Platinum nitro,@Owner Alerts,AMD,,,,,CLOSE,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,281,"@Owner Alerts Comment Closed last of AMD here nice w @nitro_trades Instagram , , [image]"
2025-10-15,10:42:00,1144369893760831489,Midas,FancyITM,SOXL,,,,,TRIM,option,grab 1144369893760831489 Midas 2026-09-19.txt,143,SOXL swing up 13% @here
2025-10-15,11:18:00,1323708708374450247,Vero 1,Vero,QQQ,,,,,CLOSE,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,179,QQQ OUT RUNNER IN PROFIT Great trade! @vero-alerts
2025-10-15,11:49:00,760694103401955378,Vero 2,Vero,SPY,,,,,TRIM,option,grab 760694103401955378 Vero-2 2026-09-19.txt,56,SPY TRIM @ 1.85 @vero-alerts
2025-10-15,11:50:00,760694103401955378,Vero 2,@vero-alerts,SPY,,,,,TRIM,option,grab 760694103401955378 Vero-2 2026-09-19.txt,57,SPY TRIM @ 2.18 @vero-alerts
2025-10-15,12:55:00,760694103401955378,Vero 2,Vero,SPY,,,,,TRIM,option,grab 760694103401955378 Vero-2 2026-09-19.txt,59,SPY TRIM @ 1.85 IN 1/2 OF POSITION SL @ ENTRY @vero-alerts
2025-10-15,13:01:00,760694103401955378,Vero 2,Vero,SPY,,,,,TRIM,option,grab 760694103401955378 Vero-2 2026-09-19.txt,60,SPY TRIM @ 100% PROFIT @Premium @Prodigy
2025-10-15,13:09:00,760694103401955378,Vero 2,Vero,SPY,,,,,TRIM,option,grab 760694103401955378 Vero-2 2026-09-19.txt,61,SPY TRIM @ 160% PROFIT IN RUNNERS @vero-alerts
2025-10-15,13:12:00,760694103401955378,Vero 2,Vero,SPY,,,,,TRIM,option,grab 760694103401955378 Vero-2 2026-09-19.txt,62,SPY TRIM 220% PROFIT HOLDING 1 RUNNER From $148 to $480 per contract @Premium @Prodigy
2025-10-15,13:16:00,760694103401955378,Vero 2,@vero-alerts,SPY,,,,,CLOSE,option,grab 760694103401955378 Vero-2 2026-09-19.txt,63,"SPY OUT @ 320% PROFIT From $148 to $620 per contract @vero-alerts (edited) Wednesday, October 15, 2025 at 2:18 PM"
2025-10-16,09:32:00,1144369893760831489,Midas,FancyITM,SOXL,,,,,CLOSE,option,grab 1144369893760831489 Midas 2026-09-19.txt,145,Fully out of SOXL swing 55% @everyone
2025-10-16,09:46:00,911389167169191946,Platinum nitro,@Owner Alerts,GOOG,,,,,CLOSE,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,285,"@Owner Alerts Comment Took out 20 contracts here on GOOG @nitro_trades Instagram , , [image]"
2025-10-16,09:47:00,911389167169191946,Platinum nitro,@Owner Alerts,GOOG,,,,,CLOSE,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,287,"@Owner Alerts Comment Closed last of GOOG beautiful trade @nitro_trades Instagram , , [image]"
2025-10-16,10:11:00,1323708708374450247,Vero 1,@vero-alerts,IWM,,,,,TRIM,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,182,IWM TRIM 1/2 @ 1.73 SL @ ENTRY @vero-alerts
2025-10-16,10:42:00,1323708708374450247,Vero 1,Vero,IWM,,,,,CLOSE,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,183,IWM OUT @vero-alerts
