date,entry_time,event_time,room,caller,symbol,contract,entry,event,reported_exit,reported_pct,profit_per_contract,calculated_pct,implied_exit,trim_size,basis,raw
2026-08-20,09:40:01,09:42:24,ZTRADEZ (OPTIONS & STOCKS): ◽︱namrood-options,Namrood-BOT,IBIT,IBIT 40C 1DTE,,partial trim,,14.93,,,,,caller-stated,Namrood-BOT: @everyone Close or Trim & Set SL to BE TRIM PLZ [1;30;47mIBIT 40C 2026-08-21 0.6700 → 0.77 P/L: +14.93% ($10.00)[0m @Namrood - LIVE DASHBOARD @ZTRADEZ (OPTIONS & STOCKS) | Thursday - 08-20-2026 09:42 AM EST @ZTRADEZ (OPTIONS & STOCKS) | Thursday - 08-20-2026 09:42 AM EST
2026-08-20,09:40:01,09:43:57,ZTRADEZ (OPTIONS & STOCKS): ◽︱namrood-options,Namrood-BOT,IBIT,IBIT 40C 1DTE,,partial trim,,22.39,,,,,caller-stated,Namrood-BOT: @everyone Close or Trim & Set SL to BE Trim more. Set SL to BE [1;30;47mIBIT 40C 2026-08-21 0.6700 → 0.82 P/L: +22.39% ($15.00)[0m @Namrood - LIVE DASHBOARD @ZTRADEZ (OPTIONS & STOCKS) | Thursday - 08-20-2026 09:43 AM EST @ZTRADEZ (OPTIONS & STOCKS) | Thursday - 08-20-2026 09:43 AM EST
2026-08-20,09:41:13,09:45:36,ZTRADEZ (OPTIONS & STOCKS): 🟢︱🏆top-flow,Bullwinkle,TSLA,TSLA 355C @ 4.30,4.3,partial trim,,,,,,,caller trim; price unavailable,"Bullwinkle: Bullwinkle EDU — 9:45 AM Thursday, August 20, 2026 at 9:45 AM TRIMMING TSLA"
2026-08-20,09:40:01,09:47:21,ZTRADEZ (OPTIONS & STOCKS): ◽︱namrood-options,Namrood-BOT,IBIT,IBIT 40C 1DTE,,partial trim,,28.36,,,,,caller-stated,Namrood-BOT: @everyone Close or Trim & Set SL to BE Trim more. Set SL to BE [1;30;47mIBIT 40C 2026-08-21 0.6700 → 0.86 P/L: +28.36% ($19.00)[0m @Namrood - LIVE DASHBOARD @ZTRADEZ (OPTIONS & STOCKS) | Thursday - 08-20-2026 09:47 AM EST @ZTRADEZ (OPTIONS & STOCKS) | Thursday - 08-20-2026 09:47 AM EST
2026-08-20,09:50:27,09:53:41,ZTRADEZ (OPTIONS & STOCKS): ◽︱♟market-bishop,The Pawn (The Market Bishop),INTC,INTC 90P 8/21 @ 1.35,1.35,partial trim,,,,,,,caller trim; price unavailable,The Pawn (The Market Bishop): @everyone Trimming INTC 90 P 8/21 Value: @1.65 Notes: From $1.35 How I Trade The Market Bishop Trade Idea's Disclaimer Twitter: @TheMarketBishop | I want to be the greatest•Today at 9:53 AM Twitter: @TheMarketBishop | I want to be the greatest•Today at 9:53 AM •
2026-08-20,09:55:13,09:55:48,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,PLTR,PLTR 172.5C 8/21 @ 3.65,3.65,partial trim,,15.0,,,4.1975,,caller-stated,"HoneyDrip (Scribe): [ 9:55 AM ] Thursday, August 20, 2026 at 9:55 AM @Unraveller (Admin)🔮 trimming PLTR @ 15% @everyone"
2026-08-20,09:55:13,09:57:23,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,PLTR,PLTR 172.5C 8/21 @ 3.65,3.65,full exit,,,,,,,caller exit; price unavailable,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 9:57 AM Thursday, August 20, 2026 at 9:57 AM @Unraveller (Admin)🔮 all out of PLTR @everyone keep same cons loaded"
2026-08-20,09:58:19,09:58:46,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,PLTR,PLTR 172.5C 8/21 @ 3.50,3.5,partial trim,,,,,,,caller trim; price unavailable,"HoneyDrip (Scribe): [ 9:58 AM ] Thursday, August 20, 2026 at 9:58 AM @Unraveller (Admin)🔮 trimming PLTR @ 4.05 @everyone"
2026-08-20,09:58:19,09:59:13,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,PLTR,PLTR 172.5C 8/21 @ 3.50,3.5,partial trim,,23.0,,,4.305,,caller-stated,"HoneyDrip (Scribe): [ 9:59 AM ] Thursday, August 20, 2026 at 9:59 AM @Unraveller (Admin)🔮 trimming PLTR @ 23% @everyone"
2026-08-20,10:00:09,10:03:24,ZTRADEZ (OPTIONS & STOCKS): ◽︱🎩mr-top-hat,MR.TOPHAT (OPTIONS/FUTURES),IWM,IWM 300P 0DTE @ 1.22,1.22,partial trim,,25.0,,,1.525,,caller-stated,"MR.TOPHAT (OPTIONS/FUTURES): [ 10:03 AM ] Thursday, August 20, 2026 at 10:03 AM @everyone 1.52!!!! lfggg +25% © 2021-2026, Horizon Analytics, LLC"
2026-08-20,09:49:20,10:05:24,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,AMZN,AMZN 262.5C 8/21 @ 2.70,2.7,full exit,,-16.0,,,2.2680000000000002,,caller-stated,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 10:05 AM Thursday, August 20, 2026 at 10:05 AM @Brett (Admin) all out of AMZN @ -16% @everyone"
2026-08-20,10:00:09,10:06:17,ZTRADEZ (OPTIONS & STOCKS): ◽︱🎩mr-top-hat,MR.TOPHAT (OPTIONS/FUTURES),IWM,IWM 300P 0DTE @ 1.22,1.22,full exit,2021.0,56.0,69.0,165555.73770491802,,,caller-stated,"MR.TOPHAT (OPTIONS/FUTURES): [ 10:06 AM ] Thursday, August 20, 2026 at 10:06 AM @everyone 1.91 TP HIT!!! all out fam IWM 300P $69/con +56% © 2021-2026, Horizon Analytics, LLC"
2026-08-20,10:07:37,10:08:34,ZTRADEZ (OPTIONS & STOCKS): 🚀︱guru-futures,Market Guru™ Alerts,MNQ,MNQ @ 29365.00,29365.0,partial trim,,,,,,,caller trim; price unavailable,Market Guru™ Alerts: @everyone 33 points trim Do not take this as financial advice! || ⏱︎ 10:08:34 EST Do not take this as financial advice! || ⏱︎ 10:08:34 EST
2026-08-20,09:58:19,10:08:37,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,PLTR,PLTR 172.5C 8/21 @ 3.50,3.5,full exit,,,,,,,caller exit; price unavailable,"HoneyDrip (Scribe): [ 10:08 AM ] Thursday, August 20, 2026 at 10:08 AM @Unraveller (Admin)🔮 all out of PLTR @everyone"
2026-08-20,09:55:30,10:18:00,VeroTrade: ✅⏐1k-challenge,Vero,QQQ,QQQ 710P 8/20 @ 1.22,1.22,partial trim,,,,,,0.5,caller trim; price unavailable,"Vero: Vero [PAID], Server Tag: PAID PAID QQQ 710P 8/20 1.22 2 CONTRACTS @vero-alerts Vero [PAID], Server Tag: PAID PAID Owner — 8/20/26, 10:18 AM Thursday, August 20, 2026 at 10:18 AM QQQ TRIM 1/2 @ 1.44 SL @ KEY LEVEL @vero-alerts"
2026-08-20,09:33:19,10:20:21,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,TSLA,TSLA 347.5P 8/21 @ 5.15,5.15,partial trim,,50.0,,,7.7250000000000005,,caller-stated,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 10:20 AM Thursday, August 20, 2026 at 10:20 AM @Unraveller (Admin)🔮 trimming TSLA @ 50% @everyone"
2026-08-20,09:55:30,10:21:42,VeroTrade: ✅⏐1k-challenge,Vero,QQQ,QQQ 710P 8/20 @ 1.22,1.22,full exit,,,,,,,caller exit; price unavailable,"@vero-alerts: [ 10:21 AM ] Thursday, August 20, 2026 at 10:21 AM QQQ OUT @vero-alerts"
2026-08-20,10:10:23,10:26:51,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,AAPL,AAPL 315P 8/21,,partial trim,,-8.0,,,,,caller-stated,"👑KingBeeAri🐝: [ 10:26 AM ] Thursday, August 20, 2026 at 10:26 AM Out at -8% @here"
2026-08-20,10:22:51,10:27:06,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Mike,NVDA,NVDA 217.5C 8/21 @ 2.15,2.15,full exit,,,,,,,caller exit; price unavailable,"HoneyDrip (Scribe): [ 10:27 AM ] Thursday, August 20, 2026 at 10:27 AM @Mike (Admin) all out of NVDA @everyone"
2026-08-20,09:33:19,10:27:20,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,TSLA,TSLA 347.5P 8/21 @ 5.15,5.15,partial trim,,58.0,,,8.137,,caller-stated,"HoneyDrip (Scribe): [ 10:27 AM ] Thursday, August 20, 2026 at 10:27 AM @Unraveller (Admin)🔮 trimming TSLA @ 58% @everyone"
2026-08-20,09:33:19,10:27:50,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,TSLA,TSLA 347.5P 8/21 @ 5.15,5.15,partial trim,,70.0,,,8.755,,caller-stated,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 10:27 AM Thursday, August 20, 2026 at 10:27 AM @Unraveller (Admin)🔮 trimming TSLA @ 70% @everyone"
2026-08-20,09:33:19,10:30:07,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,TSLA,TSLA 347.5P 8/21 @ 5.15,5.15,partial trim,,74.0,,,8.961,,caller-stated,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 10:30 AM Thursday, August 20, 2026 at 10:30 AM @Unraveller (Admin)🔮 trimming TSLA @ 74% @everyone"
2026-08-20,09:33:19,10:33:13,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,TSLA,TSLA 347.5P 8/21 @ 5.15,5.15,partial trim,,80.0,,,9.270000000000001,,caller-stated,"HoneyDrip (Scribe): [ 10:33 AM ] Thursday, August 20, 2026 at 10:33 AM @Unraveller (Admin)🔮 trimming TSLA @ 80% @everyone"
2026-08-20,10:28:57,10:33:59,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Mike,NVDA,NVDA 217.5C 8/21 @ 1.99,1.99,partial trim,,10.0,,,2.189,,caller-stated,"HoneyDrip (Scribe): [ 10:33 AM ] Thursday, August 20, 2026 at 10:33 AM @Mike (Admin) trimming NVDA @ 10% @everyone"
2026-08-20,10:28:57,10:34:32,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Mike,NVDA,NVDA 217.5C 8/21 @ 1.99,1.99,partial trim,,17.0,,,2.3283,,caller-stated,"HoneyDrip (Scribe): [ 10:34 AM ] Thursday, August 20, 2026 at 10:34 AM @Mike (Admin) trimming NVDA @ 17% @everyone"
2026-08-20,10:28:57,10:35:18,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Mike,NVDA,NVDA 217.5C 8/21 @ 1.99,1.99,full exit,,,,,,,caller exit; price unavailable,"HoneyDrip (Scribe): [ 10:35 AM ] Thursday, August 20, 2026 at 10:35 AM @Mike (Admin) all out of NVDA @everyone"
2026-08-20,10:26:58,10:40:40,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,AMZN,AMZN 260C 8/21 @ 3.00,3.0,partial trim,,14.0,,,3.4200000000000004,,caller-stated,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 10:40 AM Thursday, August 20, 2026 at 10:40 AM @Brett (Admin) trimming AMZN @ 14% @everyone"
2026-08-20,10:10:23,10:42:19,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,AAPL,AAPL 315P 8/21,,partial trim,,-6.0,,,,,caller-stated,"👑KingBeeAri🐝: [ 10:42 AM ] Thursday, August 20, 2026 at 10:42 AM -6% is easy to make back"
2026-08-20,10:26:58,10:43:01,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,AMZN,AMZN 260C 8/21 @ 3.00,3.0,partial trim,,20.0,,,3.5999999999999996,,caller-stated,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 10:43 AM Thursday, August 20, 2026 at 10:43 AM @Brett (Admin) trimming AMZN @ 20% @everyone"
2026-08-20,10:26:58,10:48:08,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,AMZN,AMZN 260C 8/21 @ 3.00,3.0,full exit,,,,,,,caller exit; price unavailable,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 10:48 AM Thursday, August 20, 2026 at 10:48 AM @Brett (Admin) all out of AMZN @everyone Forward More"
2026-08-20,10:07:37,10:49:12,ZTRADEZ (OPTIONS & STOCKS): 🚀︱guru-futures,Market Guru™ Alerts,MNQ,MNQ @ 29365.00,29365.0,full exit,,,,,,,caller exit; price unavailable,"PT | Nitro Trades: PT | Nitro Trades [PLAT], Server Tag: PLAT PLAT CEO — 8/20/26, 10:49 AM Thursday, August 20, 2026 at 10:49 AM @Futures Alerts Closed MNQ there kinda expected but was worth the try"
2026-08-20,10:32:40,11:02:33,ZTRADEZ (OPTIONS & STOCKS): ◽︱namrood-options,Namrood-BOT,TSLA,TSLA 350C 1DTE @ 0.92,0.92,partial trim,,17.39,,,1.079988,,caller-stated,Namrood-BOT: @everyone Close or Trim & Set SL to BE TRIM [1;30;47mTSLA 350C 2026-08-21 0.9200 → 1.08 P/L: +17.39% ($16.00)[0m @Namrood - LIVE DASHBOARD @ZTRADEZ (OPTIONS & STOCKS) | Thursday - 08-20-2026 11:02 AM EST @ZTRADEZ (OPTIONS & STOCKS) | Thursday - 08-20-2026 11:02 AM EST
2026-08-20,09:40:01,11:04:12,ZTRADEZ (OPTIONS & STOCKS): ◽︱namrood-options,Namrood-BOT,IBIT,IBIT 40C 1DTE,,partial trim,,55.22,,,,,caller-stated,Namrood-BOT: @everyone Close or Trim & Set SL to BE [1;30;47mIBIT 40C 2026-08-21 0.6700 → 1.04 P/L: +55.22% ($37.00)[0m @Namrood - LIVE DASHBOARD @ZTRADEZ (OPTIONS & STOCKS) | Thursday - 08-20-2026 11:04 AM EST @ZTRADEZ (OPTIONS & STOCKS) | Thursday - 08-20-2026 11:04 AM EST
2026-08-20,09:40:01,11:05:08,ZTRADEZ (OPTIONS & STOCKS): ◽︱namrood-options,Namrood-BOT,IBIT,IBIT 40C 1DTE,,partial trim,,79.1,,,,,caller-stated,Namrood-BOT: @everyone Close or Trim & Set SL to BE Banger! [1;30;47mIBIT 40C 2026-08-21 0.6700 → 1.2 P/L: +79.10% ($53.00)[0m @Namrood - LIVE DASHBOARD @ZTRADEZ (OPTIONS & STOCKS) | Thursday - 08-20-2026 11:05 AM EST @ZTRADEZ (OPTIONS & STOCKS) | Thursday - 08-20-2026 11:05 AM EST
2026-08-20,09:36:00,11:06:56,ZTRADEZ (OPTIONS & STOCKS): ◽︱🎩mr-top-hat,MR.TOPHAT (OPTIONS/FUTURES),SPY,SPY 766C 0DTE @ 2.31,2.31,full exit,,,,,,,caller exit; price unavailable,"👑KingBeeAri🐝: 👑KingBeeAri🐝 [DRIP], Server Tag: DRIP DRIP OWNER🤴🏾 — 11:06 AM Thursday, August 20, 2026 at 11:06 AM Transparency… caught some SPY w/ @Midas (Admin) but lost on AAPL. My cons wouldn’t fill on time… smh sold at the bid but some how it didn’t get filled. Still green today. Will check back in tomorrow"
2026-08-20,10:32:40,11:10:43,ZTRADEZ (OPTIONS & STOCKS): ◽︱namrood-options,Namrood-BOT,TSLA,TSLA 350C 1DTE @ 0.92,0.92,partial trim,,22.83,,,1.130036,,caller-stated,Namrood-BOT: @everyone Close or Trim & Set SL to BE Worked very well! [1;30;47mTSLA 350C 2026-08-21 0.9200 → 1.13 P/L: +22.83% ($21.00)[0m @Namrood - LIVE DASHBOARD @ZTRADEZ (OPTIONS & STOCKS) | Thursday - 08-20-2026 11:10 AM EST @ZTRADEZ (OPTIONS & STOCKS) | Thursday - 08-20-2026 11:10 AM EST
2026-08-20,09:33:19,11:14:19,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,TSLA,TSLA 347.5P 8/21 @ 5.15,5.15,full exit,,,,,,,caller exit; price unavailable,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 11:14 AM Thursday, August 20, 2026 at 11:14 AM @Unraveller (Admin)🔮 all out of TSLA @everyone"
2026-08-20,10:32:40,11:17:00,ZTRADEZ (OPTIONS & STOCKS): ◽︱namrood-options,Namrood-BOT,TSLA,TSLA 350C 1DTE @ 0.92,0.92,partial trim,,48.91,,,1.3699720000000002,,caller-stated,Namrood-BOT: @everyone Close or Trim & Set SL to BE Another banger [1;30;47mTSLA 350C 2026-08-21 0.9200 → 1.37 P/L: +48.91% ($45.00)[0m @Namrood - LIVE DASHBOARD @ZTRADEZ (OPTIONS & STOCKS) | Thursday - 08-20-2026 11:17 AM EST @ZTRADEZ (OPTIONS & STOCKS) | Thursday - 08-20-2026 11:17 AM EST
2026-08-20,11:13:46,11:19:17,ZTRADEZ (OPTIONS & STOCKS): 🟢︱🔪scalps,Bullwinkle,GOOGL,GOOGL 345C @ 3.40,3.4,partial trim,1.0,,,-70.58823529411765,,0.5,caller-stated,"Bullwinkle: Bullwinkle GOOGL | $345 C 3.40 AUG 28 @everyone Spoiler Bullwinkle EDU — 11:19 AM Thursday, August 20, 2026 at 11:19 AM GOOGL | $3.60 OUT 1/2"
2026-08-20,11:13:46,11:19:35,ZTRADEZ (OPTIONS & STOCKS): 🟢︱🔪scalps,Bullwinkle,GOOGL,GOOGL 345C @ 3.40,3.4,full exit,1.0,,,-70.58823529411765,,,caller-stated,"Bullwinkle: Bullwinkle GOOGL | $345 C 3.40 AUG 28 @everyone Spoiler Bullwinkle EDU — 11:19 AM Thursday, August 20, 2026 at 11:19 AM GOOGL | $3.70 OUT ALL BUT 1"
2026-08-20,10:32:40,11:30:29,ZTRADEZ (OPTIONS & STOCKS): ◽︱namrood-options,Namrood-BOT,TSLA,TSLA 350C 1DTE @ 0.92,0.92,partial trim,,69.57,,,1.560044,,caller-stated,Namrood-BOT: @everyone Close or Trim & Set SL to BE [1;30;47mTSLA 350C 2026-08-21 0.9200 → 1.56 P/L: +69.57% ($64.00)[0m @Namrood - LIVE DASHBOARD @ZTRADEZ (OPTIONS & STOCKS) | Thursday - 08-20-2026 11:30 AM EST @ZTRADEZ (OPTIONS & STOCKS) | Thursday - 08-20-2026 11:30 AM EST
2026-08-20,11:44:53,12:02:32,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett (Admin),ES,ES 768P 1DTE @ 3.30,3.3,full exit,,,,,,,caller exit; price unavailable,"Brett (Admin): [ 12:02 PM ] Thursday, August 20, 2026 at 12:02 PM I can't get involved in this, I'm fully out."
2026-08-20,11:34:33,12:03:32,ZTRADEZ (OPTIONS & STOCKS): 🟢︱🔪scalps,Bullwinkle,NVDA,NVDA 230C @ 4.90,4.9,full exit,,,,,,,caller exit; price unavailable,"Bullwinkle: Bullwinkle 4.75 pending buy Bullwinkle EDU — 12:03 PM Thursday, August 20, 2026 at 12:03 PM NVDA | 4.85 CLOSING ONLY $5 PROFIT PER TOO RISKY FAILED SUPPORTS"
2026-08-20,09:36:00,12:28:03,ZTRADEZ (OPTIONS & STOCKS): ◽︱🎩mr-top-hat,MR.TOPHAT (OPTIONS/FUTURES),SPY,SPY 766C 0DTE @ 2.31,2.31,full exit,,,,,,,caller exit; price unavailable,"JpmInvestments: @everyone Close SPY 08/20 766C @.75 (Chop fest) Jpm Options | For Informational Purposes Only – Not Financial Advice•8/20/26, 12:27 PM Jpm Options | For Informational Purposes Only – Not Financial Advice•8/20/26, 12:27 PM •"
2026-08-20,11:44:53,12:30:54,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett (Admin),ES,ES 768P 1DTE @ 3.30,3.3,partial trim,,10.0,,,3.63,,caller-stated,"Brett (Admin): [ 12:30 PM ] Thursday, August 20, 2026 at 12:30 PM I'm trimming some here at 10% @here"
2026-08-20,12:48:49,12:51:43,ZTRADEZ (OPTIONS & STOCKS): ◽︱🎩mr-top-hat,MR.TOPHAT (OPTIONS/FUTURES),NVDA,NVDA 220C 1DTE @ 0.63,0.63,partial trim,,,,,,,caller trim; price unavailable,"MR.TOPHAT (OPTIONS/FUTURES): [ 12:51 PM ] Thursday, August 20, 2026 at 12:51 PM @everyone Trimming 40 holding 10 © 2021-2026, Horizon Analytics, LLC"
2026-08-20,09:40:01,13:09:00,ZTRADEZ (OPTIONS & STOCKS): ◽︱namrood-options,Namrood-BOT,IBIT,IBIT 40C 1DTE,,partial trim,,101.49,,,,,caller-stated,Namrood-BOT: @everyone Close or Trim & Set SL to BE [1;30;47mIBIT 40C 2026-08-21 0.6700 → 1.35 P/L: +101.49% ($68.00)[0m @Namrood - LIVE DASHBOARD @ZTRADEZ (OPTIONS & STOCKS) | Thursday - 08-20-2026 01:08 PM EST @ZTRADEZ (OPTIONS & STOCKS) | Thursday - 08-20-2026 01:08 PM EST
2026-08-20,11:44:53,13:16:22,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett (Admin),ES,ES 768P 1DTE @ 3.30,3.3,partial trim,,,,,,,caller trim; price unavailable,"Brett (Admin): Brett (Admin) ADMINS — 1:16 PM Thursday, August 20, 2026 at 1:16 PM Trimmed again. This was money. I knew I wasn't wrong about this. @here"
2026-08-20,15:53:03,15:59:38,ZTRADEZ (OPTIONS & STOCKS): 🔸︱🦺clutchinvestments,Clutch Trades,BABA,BABA 130C @ 1.30,1.3,partial trim,,500.0,,,7.800000000000001,,caller-stated,Clutch Trades: @everyone BABA 30% gains This is a 500% or 0 play for tmrw IG: ClutchInvestments | None of this is financial advice•Today at 3:59 PM IG: ClutchInvestments | None of this is financial advice•Today at 3:59 PM •
2026-08-20,20:13:28,20:15:54,ZTRADEZ (OPTIONS & STOCKS): 🚀︱guru-futures,Market Guru™ Alerts,MNQ,MNQ @ 29355.00,29355.0,partial trim,,,,,,,caller trim; price unavailable,"Market Guru™ Alerts: Market Guru™ Alerts APP — 8:15 PM Thursday, August 20, 2026 at 8:15 PM @everyone 12 points trim Do not take this as financial advice! || ⏱︎ 20:15:54 EST"
2026-08-20,20:13:28,20:18:06,ZTRADEZ (OPTIONS & STOCKS): 🚀︱guru-futures,Market Guru™ Alerts,MNQ,MNQ @ 29355.00,29355.0,partial trim,,,,,,,caller trim; price unavailable,Market Guru™ Alerts: @everyone 32 points trim 2 Do not take this as financial advice! || ⏱︎ 20:18:06 EST Do not take this as financial advice! || ⏱︎ 20:18:06 EST
2026-08-21,07:51:00,08:05:06,ZTRADEZ (OPTIONS & STOCKS): 🚀︱guru-futures,Market Guru™ Alerts,MGC,MGC @ 4656.00,4656.0,partial trim,,,,,,,caller trim; price unavailable,"Market Guru™ Alerts: Market Guru™ Alerts APP — 8:05 AM Friday, August 21, 2026 at 8:05 AM @everyone 46 ticks trim Do not take this as financial advice! || ⏱︎ 08:05:06 EST"
2026-08-21,07:51:00,08:10:31,ZTRADEZ (OPTIONS & STOCKS): 🚀︱guru-futures,Market Guru™ Alerts,MGC,MGC @ 4656.00,4656.0,partial trim,,,,,,,caller trim; price unavailable,Market Guru™ Alerts: @everyone 95 ticks trim 2 Do not take this as financial advice! || ⏱︎ 08:10:31 EST Do not take this as financial advice! || ⏱︎ 08:10:31 EST
2026-08-21,09:33:22,09:33:50,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,MSFT,MSFT 485C 8/26 @ 4.50,4.5,partial trim,,22.0,,,5.49,,caller-stated,"HoneyDrip (Scribe): [ 9:33 AM ] Friday, August 21, 2026 at 9:33 AM @Unraveller (Admin)🔮 trimming MSFT 22% @everyone"
2026-08-21,09:33:15,09:34:26,ZTRADEZ (OPTIONS & STOCKS): ◽︱🎩mr-top-hat,MR.TOPHAT (OPTIONS/FUTURES),IWM,IWM 300P 0DTE @ 1.05,1.05,partial trim,,,,,,,caller trim; price unavailable,"MR.TOPHAT (OPTIONS/FUTURES): [ 9:34 AM ] Friday, August 21, 2026 at 9:34 AM @everyone Trim leave runners © 2021-2026, Horizon Analytics, LLC"
2026-08-21,09:33:22,09:34:29,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,MSFT,MSFT 485C 8/26 @ 4.50,4.5,partial trim,,33.0,,,5.985,,caller-stated,"HoneyDrip (Scribe): [ 9:34 AM ] Friday, August 21, 2026 at 9:34 AM @Unraveller (Admin)🔮 trimming MSFT 33% @everyone"
2026-08-21,09:39:17,09:41:31,ZTRADEZ (OPTIONS & STOCKS): ◽︱😈demon,Demon Alerts,TSLA,TSLA 355C 8/21 @ 0.80,0.8,partial trim,,318.48,,,3.34784,,caller-stated,Namrood-BOT: @everyone Close or Trim & Set SL to BE [1;30;47mTSLA 350C 2026-08-21 0.9200 → 3.85 P/L: +318.48% ($293.00)[0m @Namrood - LIVE DASHBOARD @ZTRADEZ (OPTIONS & STOCKS) | Friday - 08-21-2026 09:41 AM EST @ZTRADEZ (OPTIONS & STOCKS) | Friday - 08-21-2026 09:41 AM EST
2026-08-21,09:33:22,09:44:39,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,MSFT,MSFT 485C 8/26 @ 4.50,4.5,full exit,,,,,,,caller exit; price unavailable,"HoneyDrip (Scribe): [ 9:44 AM ] Friday, August 21, 2026 at 9:44 AM @Unraveller (Admin)🔮 all out not MSFT, @everyone keep same cons loaded"
2026-08-21,09:44:59,09:45:29,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,MSFT,MSFT 485C 8/26 @ 4.20,4.2,partial trim,,10.0,,,4.620000000000001,,caller-stated,"HoneyDrip (Scribe): [ 9:45 AM ] Friday, August 21, 2026 at 9:45 AM @Unraveller (Admin)🔮 trimming MSFT 10% @everyone"
2026-08-21,09:44:59,09:58:06,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,MSFT,MSFT 485C 8/26 @ 4.20,4.2,full exit,,,,,,,caller exit; price unavailable,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 9:58 AM Friday, August 21, 2026 at 9:58 AM @Unraveller (Admin)🔮 all out of MSFT @everyone"
2026-08-21,09:55:12,09:58:54,ZTRADEZ (OPTIONS & STOCKS): 🟢︱🏆top-flow,Bullwinkle,TSLA,TSLA 360C @ 4.50,4.5,full exit,1.0,,,-77.77777777777779,,,caller-stated,"Bullwinkle: Bullwinkle EDU — 9:58 AM Friday, August 21, 2026 at 9:58 AM TSLA | 5.00 OUT ALL BUT 1"
2026-08-21,09:57:28,09:58:55,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,,TSLA,TSLA 352.5C 8/24 @ 3.70,3.7,partial trim,,10.0,,,4.07,,caller-stated,"@ADMINS: [ 9:58 AM ] Friday, August 21, 2026 at 9:58 AM @ADMINS trimming TSLA @ 10% @everyone"
2026-08-21,09:57:28,09:59:17,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,,TSLA,TSLA 352.5C 8/24 @ 3.70,3.7,partial trim,,22.0,,,4.514,,caller-stated,"@ADMINS: [ 9:59 AM ] Friday, August 21, 2026 at 9:59 AM @ADMINS trimming TSLA @ 22% @everyone"
2026-08-21,09:33:55,09:59:19,ZTRADEZ (OPTIONS & STOCKS): 🟢︱🏆top-flow,Bullwinkle,NVDA,NVDA 225C @ 4.20,4.2,full exit,,,,,,,caller exit; price unavailable,"Nitro Trades: Nitro Trades Traders APP — 8/21/26, 9:59 AM Friday, August 21, 2026 at 9:59 AM @Owner Alerts Comment Closed NVDA there insane chop cant get a move on it at all @nitro_trades Instagram , ,"
