Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
QQQ260814P00732500,QQQ260814P00732500,Buy,Filled,4,4,1.2900000000,1.2900000000,DAY,08/14/2026 09:53:08 EDT,08/14/2026 09:53:08 EDT
SPY260814P00777000,SPY260814P00777000,Sell,Filled,6,6,0.5700000000,0.5700000000,DAY,08/14/2026 09:51:44 EDT,08/14/2026 09:51:44 EDT
SPY260814P00777000,SPY260814P00777000,Buy,Filled,6,6,0.7000000000,0.7000000000,DAY,08/14/2026 09:50:49 EDT,08/14/2026 09:50:49 EDT
SPY260814C00778000,SPY260814C00778000,Sell,Filled,4,4,1.1300000000,1.1300000000,DAY,08/14/2026 09:48:47 EDT,08/14/2026 09:48:47 EDT
AAPL260819C00307500,AAPL260819C00307500,Sell,Filled,1,1,@2.4000000000,2.4000000000,GTC,08/14/2026 09:48:07 EDT,08/14/2026 09:53:51 EDT
SPY260814C00778000,SPY260814C00778000,Buy,Filled,4,4,1.0700000000,1.0700000000,DAY,08/14/2026 09:47:37 EDT,08/14/2026 09:47:38 EDT
AAPL260819C00307500,AAPL260819C00307500,Buy,Filled,1,1,@2.7000000000,2.7000000000,DAY,08/14/2026 09:46:34 EDT,08/14/2026 09:46:34 EDT
SPY260814P00777000,SPY260814P00777000,Sell,Filled,3,3,0.6200000000,0.6200000000,DAY,08/14/2026 09:42:25 EDT,08/14/2026 09:42:25 EDT
AMD260819C00507500,AMD260819C00507500,Sell,Filled,1,1,@5.9000000000,5.9000000000,DAY,08/14/2026 09:42:08 EDT,08/14/2026 09:42:08 EDT
AMD260819C00507500,AMD260819C00507500,Sell,Cancelled,0,1,@4.60,,GTC,08/14/2026 09:42:01 EDT,
SPY260814P00777000,SPY260814P00777000,Buy,Filled,3,3,0.7500000000,0.7500000000,DAY,08/14/2026 09:40:44 EDT,08/14/2026 09:40:44 EDT
AMD260819C00507500,AMD260819C00507500,Buy,Filled,1,1,@5.6900000000,5.6900000000,DAY,08/14/2026 09:40:28 EDT,08/14/2026 09:40:29 EDT
MU260817C01050000,MU260817C01050000,Sell,Filled,1,1,@3.3500000000,3.3500000000,DAY,08/13/2026 12:11:16 EDT,08/13/2026 12:11:16 EDT
MU260817C01050000,MU260817C01050000,Sell,Cancelled,0,1,@2.25,,GTC,08/13/2026 12:00:32 EDT,
MU260817C01050000,MU260817C01050000,Buy,Filled,1,1,@2.7500000000,2.7500000000,DAY,08/13/2026 12:00:04 EDT,08/13/2026 12:00:04 EDT
SPY260813C00778000,SPY260813C00778000,Sell,Filled,5,5,0.2200000000,0.2200000000,DAY,08/13/2026 11:48:59 EDT,08/13/2026 11:48:59 EDT
SPY260813C00778000,SPY260813C00778000,Buy,Filled,5,5,0.2500000000,0.2500000000,DAY,08/13/2026 11:48:10 EDT,08/13/2026 11:48:10 EDT
SPY260813C00777000,SPY260813C00777000,Sell,Filled,10,10,0.5300000000,0.5300000000,DAY,08/13/2026 11:47:21 EDT,08/13/2026 11:47:21 EDT
SPY260813C00777000,SPY260813C00777000,Buy,Filled,10,10,0.5200000000,0.5200000000,DAY,08/13/2026 11:44:55 EDT,08/13/2026 11:44:56 EDT
QQQ260813P00730000,QQQ260813P00730000,Sell,Filled,5,5,0.9400000000,0.9400000000,DAY,08/13/2026 11:41:12 EDT,08/13/2026 11:41:12 EDT
QQQ260813P00730000,QQQ260813P00730000,Buy,Filled,5,5,1.0300000000,1.0300000000,DAY,08/13/2026 11:40:06 EDT,08/13/2026 11:40:06 EDT
SPY260813P00773000,SPY260813P00773000,Sell,Filled,38,38,0.2400000000,0.2400000000,DAY,08/13/2026 11:31:48 EDT,08/13/2026 11:31:48 EDT
SPY260813P00773000,SPY260813P00773000,Buy,Filled,38,38,0.1468421053,0.1468421053,DAY,08/13/2026 11:12:33 EDT,08/13/2026 11:12:33 EDT
QQQ260813P00727000,QQQ260813P00727000,Sell,Filled,24,24,0.2000000000,0.2000000000,DAY,08/13/2026 11:06:44 EDT,08/13/2026 11:06:44 EDT
QQQ260813P00727000,QQQ260813P00727000,Buy,Filled,24,24,0.2100000000,0.2100000000,DAY,08/13/2026 11:03:14 EDT,08/13/2026 11:03:14 EDT
SPY260813P00775000,SPY260813P00775000,Sell,Filled,23,23,0.2100000000,0.2100000000,DAY,08/13/2026 11:00:29 EDT,08/13/2026 11:00:30 EDT
SPY260813P00775000,SPY260813P00775000,Buy,Filled,23,23,0.2400000000,0.2400000000,DAY,08/13/2026 10:47:32 EDT,08/13/2026 10:47:33 EDT
QQQ260813C00737000,QQQ260813C00737000,Sell,Filled,21,21,0.2800000000,0.2800000000,DAY,08/13/2026 10:45:18 EDT,08/13/2026 10:45:18 EDT
QQQ260813C00737000,QQQ260813C00737000,Buy,Filled,1,1,0.3100000000,0.3100000000,DAY,08/13/2026 10:44:02 EDT,08/13/2026 10:44:02 EDT
QQQ260813C00737000,QQQ260813C00737000,Buy,Filled,20,20,0.3300000000,0.3300000000,DAY,08/13/2026 10:42:43 EDT,08/13/2026 10:42:43 EDT
QQQ260813C00735000,QQQ260813C00735000,Sell,Filled,7,7,0.8100000000,0.8100000000,DAY,08/13/2026 10:41:25 EDT,08/13/2026 10:41:26 EDT
QQQ260813C00735000,QQQ260813C00735000,Buy,Filled,7,7,0.8500000000,0.8500000000,DAY,08/13/2026 10:39:11 EDT,08/13/2026 10:39:11 EDT
AVGO260821C00450000,AVGO260821C00450000,Sell,Filled,1,1,@1.9500000000,1.9500000000,GTC,08/13/2026 10:10:49 EDT,08/13/2026 11:37:23 EDT
AVGO260821C00450000,AVGO260821C00450000,Buy,Filled,1,1,@2.5500000000,2.5500000000,DAY,08/13/2026 10:10:32 EDT,08/13/2026 10:10:32 EDT
AAPL260814C00305000,AAPL260814C00305000,Sell,Filled,1,1,@1.8000000000,1.8000000000,DAY,08/13/2026 10:06:59 EDT,08/13/2026 10:06:59 EDT
AMD260814C00505000,AMD260814C00505000,Sell,Filled,1,1,@2.8000000000,2.8000000000,GTC,08/13/2026 10:03:18 EDT,08/13/2026 10:03:49 EDT
AMD260814C00505000,AMD260814C00505000,Buy,Filled,1,1,@3.4700000000,3.4700000000,DAY,08/13/2026 10:03:01 EDT,08/13/2026 10:03:02 EDT
NVDA260814C00225000,NVDA260814C00225000,Sell,Filled,2,2,2.1500000000,2.1500000000,DAY,08/13/2026 10:00:25 EDT,08/13/2026 10:00:25 EDT
NVDA260814C00225000,NVDA260814C00225000,Sell,Filled,1,1,@2.1800000000,2.1800000000,DAY,08/13/2026 10:00:13 EDT,08/13/2026 10:00:14 EDT
JACK260821C00022500,JACK260821C00022500,Sell,Filled,1,1,@0.5500000000,0.5500000000,GTC,08/13/2026 09:57:09 EDT,08/13/2026 10:00:03 EDT
JACK260821C00022500,JACK260821C00022500,Buy,Filled,1,1,@0.8000000000,0.8000000000,DAY,08/13/2026 09:57:03 EDT,08/13/2026 09:57:03 EDT
AAPL260814C00305000,AAPL260814C00305000,Sell,Cancelled,0,1,@1.35,,GTC,08/13/2026 09:56:45 EDT,
TSLA260814C00340000,TSLA260814C00340000,Sell,Filled,1,1,@0.9500000000,0.9500000000,GTC,08/13/2026 09:56:08 EDT,08/13/2026 10:03:27 EDT
NVDA260814C00225000,NVDA260814C00225000,Sell,Cancelled,0,1,@1.95,,GTC,08/13/2026 09:55:34 EDT,
TSLA260814C00340000,TSLA260814C00340000,Buy,Filled,1,1,@1.0500000000,1.0500000000,DAY,08/13/2026 09:55:16 EDT,08/13/2026 09:55:16 EDT
AAPL260814C00305000,AAPL260814C00305000,Buy,Filled,1,1,@1.6700000000,1.6700000000,DAY,08/13/2026 09:55:14 EDT,08/13/2026 09:55:14 EDT
NVDA260814C00225000,NVDA260814C00225000,Buy,Filled,1,1,@2.4000000000,2.4000000000,DAY,08/13/2026 09:54:02 EDT,08/13/2026 09:54:02 EDT
NVDA260814C00225000,NVDA260814C00225000,Buy,Filled,1,1,@2.4000000000,2.4000000000,DAY,08/13/2026 09:54:02 EDT,08/13/2026 09:54:02 EDT
CBRS260821C00340000,CBRS260821C00340000,Sell,Filled,1,1,@0.5000000000,0.5000000000,GTC,08/13/2026 09:49:59 EDT,08/13/2026 10:44:19 EDT
CBRS260821C00340000,CBRS260821C00340000,Buy,Filled,1,1,@0.6100000000,0.6100000000,DAY,08/13/2026 09:49:41 EDT,08/13/2026 09:49:41 EDT
NVDA260814C00225000,NVDA260814C00225000,Sell,Cancelled,0,1,@1.95,,GTC,08/13/2026 09:47:13 EDT,
NVDA260814C00232500,NVDA260814C00232500,Sell,Filled,1,1,@0.3200000000,0.3200000000,DAY,08/13/2026 09:45:43 EDT,08/13/2026 09:45:43 EDT
NVDA260814C00225000,NVDA260814C00225000,Buy,Filled,1,1,@2.4100000000,2.4100000000,DAY,08/13/2026 09:45:41 EDT,08/13/2026 09:45:41 EDT
SMCI260814C00039500,SMCI260814C00039500,Sell,Filled,1,1,@1.0300000000,1.0300000000,GTC,08/13/2026 09:43:09 EDT,08/13/2026 09:46:18 EDT
SMCI260814C00039500,SMCI260814C00039500,Buy,Filled,1,1,@1.1800000000,1.1800000000,DAY,08/13/2026 09:43:02 EDT,08/13/2026 09:43:02 EDT
NVDA260814C00232500,NVDA260814C00232500,Buy,Filled,1,1,@0.2500000000,0.2500000000,DAY,08/13/2026 09:41:40 EDT,08/13/2026 09:42:20 EDT
SPCX260814P00141000,SPCX260814P00141000,Sell,Filled,1,1,@1.4000000000,1.4000000000,GTC,08/12/2026 14:38:35 EDT,08/12/2026 14:41:38 EDT
SPCX260814P00141000,SPCX260814P00141000,Buy,Filled,1,1,@1.5300000000,1.5300000000,DAY,08/12/2026 14:37:01 EDT,08/12/2026 14:37:01 EDT
META260814C00585000,META260814C00585000,Sell,Filled,1,1,5.0000000000,5.0000000000,DAY,08/12/2026 14:08:06 EDT,08/12/2026 14:08:06 EDT
META260814C00585000,META260814C00585000,Sell,Cancelled,0,1,@3.40,,GTC,08/12/2026 13:48:57 EDT,
META260814C00585000,META260814C00585000,Buy,Filled,1,1,@4.2400000000,4.2400000000,DAY,08/12/2026 13:47:12 EDT,08/12/2026 13:47:12 EDT
QQQ260814P00720000,QQQ260814P00720000,Sell,Filled,1,1,1.8700000000,1.8700000000,DAY,08/12/2026 13:27:19 EDT,08/12/2026 13:27:19 EDT
QQQ260814P00720000,QQQ260814P00720000,Sell,Cancelled,0,1,@1.50,,GTC,08/12/2026 13:10:33 EDT,
QQQ260814P00720000,QQQ260814P00720000,Buy,Filled,1,1,@1.8800000000,1.8800000000,DAY,08/12/2026 13:08:29 EDT,08/12/2026 13:08:29 EDT
SPCX260814C00155000,SPCX260814C00155000,Sell,Filled,1,1,1.0800000000,1.0800000000,DAY,08/12/2026 12:47:53 EDT,08/12/2026 12:47:53 EDT
NVDA260814P00217500,NVDA260814P00217500,Sell,Filled,1,1,@0.6000000000,0.6000000000,GTC,08/12/2026 12:43:16 EDT,08/12/2026 12:52:04 EDT
NVDA260814P00217500,NVDA260814P00217500,Buy,Filled,1,1,@0.6900000000,0.6900000000,DAY,08/12/2026 12:41:31 EDT,08/12/2026 12:41:31 EDT
SPCX260814C00155000,SPCX260814C00155000,Sell,Cancelled,0,1,@0.700,,GTC,08/12/2026 12:40:41 EDT,
SPCX260814C00155000,SPCX260814C00155000,Buy,Filled,1,1,@0.8300000000,0.8300000000,DAY,08/12/2026 12:38:57 EDT,08/12/2026 12:38:57 EDT
SPY260812C00773000,SPY260812C00773000,Sell,Filled,1,1,@0.4300000000,0.4300000000,GTC,08/12/2026 12:29:44 EDT,08/12/2026 12:31:03 EDT
SPY260812C00773000,SPY260812C00773000,Buy,Filled,1,1,@0.5100000000,0.5100000000,DAY,08/12/2026 12:27:59 EDT,08/12/2026 12:27:59 EDT
AAPL260814P00305000,AAPL260814P00305000,Sell,Filled,1,1,3.4000000000,3.4000000000,DAY,08/12/2026 10:38:03 EDT,08/12/2026 10:38:03 EDT
AAPL260814P00305000,AAPL260814P00305000,Sell,Cancelled,0,1,@3.00,,GTC,08/12/2026 10:31:54 EDT,
AAPL260814P00305000,AAPL260814P00305000,Buy,Filled,1,1,@3.7300000000,3.7300000000,DAY,08/12/2026 10:30:11 EDT,08/12/2026 10:30:11 EDT
NVDA260812C00222500,NVDA260812C00222500,Sell,Filled,1,1,@1.4000000000,1.4000000000,GTC,08/12/2026 10:16:51 EDT,08/12/2026 10:17:23 EDT
NVDA260812C00222500,NVDA260812C00222500,Buy,Filled,1,1,@1.5400000000,1.5400000000,DAY,08/12/2026 10:15:07 EDT,08/12/2026 10:15:07 EDT
AMZN260814C00275000,AMZN260814C00275000,Sell,Filled,1,1,1.2300000000,1.2300000000,DAY,08/12/2026 10:13:09 EDT,08/12/2026 10:13:09 EDT
QQQ260812C00727000,QQQ260812C00727000,Sell,Filled,1,1,0.9700000000,0.9700000000,DAY,08/12/2026 10:12:44 EDT,08/12/2026 10:12:44 EDT
QQQ260812C00727000,QQQ260812C00727000,Sell,Cancelled,0,1,@0.700,,GTC,08/12/2026 10:07:45 EDT,
AMZN260814C00275000,AMZN260814C00275000,Sell,Cancelled,0,1,@0.700,,GTC,08/12/2026 10:06:44 EDT,
QQQ260812C00727000,QQQ260812C00727000,Buy,Filled,1,1,@0.8700000000,0.8700000000,DAY,08/12/2026 10:06:01 EDT,08/12/2026 10:06:01 EDT
AMZN260814C00275000,AMZN260814C00275000,Buy,Filled,1,1,@0.8700000000,0.8700000000,DAY,08/12/2026 10:05:00 EDT,08/12/2026 10:05:00 EDT
AMZN260814C00277500,AMZN260814C00277500,Sell,Filled,1,1,@0.5900000000,0.5900000000,GTC,08/12/2026 10:00:08 EDT,08/12/2026 10:02:08 EDT
NVDA260812C00220000,NVDA260812C00220000,Sell,Filled,1,1,3.8500000000,3.8500000000,DAY,08/12/2026 09:59:25 EDT,08/12/2026 09:59:25 EDT
NVDA260812C00220000,NVDA260812C00220000,Sell,Cancelled,0,1,@2.60,,GTC,08/12/2026 09:59:04 EDT,
AMZN260814C00277500,AMZN260814C00277500,Buy,Filled,1,1,@0.6700000000,0.6700000000,DAY,08/12/2026 09:58:24 EDT,08/12/2026 09:58:25 EDT
NVDA260812C00220000,NVDA260812C00220000,Buy,Filled,1,1,3.2000000000,3.2000000000,DAY,08/12/2026 09:57:34 EDT,08/12/2026 09:57:34 EDT
NVDA260814C00220000,NVDA260814C00220000,Sell,Filled,1,1,4.2200000000,4.2200000000,DAY,08/12/2026 09:54:43 EDT,08/12/2026 09:54:44 EDT
AMZN260814P00270000,AMZN260814P00270000,Sell,Filled,1,1,@2.2500000000,2.2500000000,GTC,08/12/2026 09:53:41 EDT,08/12/2026 09:54:17 EDT
AMZN260814P00270000,AMZN260814P00270000,Buy,Filled,1,1,@2.5000000000,2.5000000000,DAY,08/12/2026 09:53:35 EDT,08/12/2026 09:53:35 EDT
NVDA260814C00220000,NVDA260814C00220000,Sell,Cancelled,0,1,@3.30,,GTC,08/12/2026 09:47:31 EDT,
NVDA260814C00220000,NVDA260814C00220000,Buy,Filled,1,1,@4.0500000000,4.0500000000,DAY,08/12/2026 09:47:17 EDT,08/12/2026 09:47:17 EDT
LYFT260814C00016500,LYFT260814C00016500,Sell,Filled,1,1,@0.5800000000,0.5800000000,GTC,08/12/2026 09:46:29 EDT,08/12/2026 09:52:16 EDT
LYFT260814C00016500,LYFT260814C00016500,Buy,Filled,1,1,@0.6800000000,0.6800000000,DAY,08/12/2026 09:46:14 EDT,08/12/2026 09:46:14 EDT
META260814C00610000,META260814C00610000,Sell,Filled,1,1,@2.3000000000,2.3000000000,GTC,08/12/2026 09:42:57 EDT,08/12/2026 09:46:23 EDT
META260814C00610000,META260814C00610000,Buy,Filled,1,1,@3.1500000000,3.1500000000,DAY,08/12/2026 09:41:13 EDT,08/12/2026 09:41:13 EDT
SKHY260828C00150000,SKHY260828C00150000,Sell,Filled,1,1,8.5000000000,8.5000000000,DAY,08/12/2026 09:34:54 EDT,08/12/2026 09:34:54 EDT
SKHY260828C00150000,SKHY260828C00150000,Sell,Cancelled,0,1,@4.90,,GTC,08/11/2026 15:58:38 EDT,
SKHY260828C00150000,SKHY260828C00150000,Buy,Filled,1,1,@6.0100000000,6.0100000000,DAY,08/11/2026 15:58:20 EDT,08/11/2026 15:58:20 EDT
ZETA260828C00030000,ZETA260828C00030000,Sell,Filled,1,1,@1.3000000000,1.3000000000,GTC,08/11/2026 15:57:16 EDT,08/12/2026 09:30:10 EDT
ZETA260828C00030000,ZETA260828C00030000,Buy,Filled,1,1,@1.1500000000,1.1500000000,DAY,08/11/2026 15:57:10 EDT,08/11/2026 15:57:11 EDT
QQQ260811P00718000,QQQ260811P00718000,Sell,Filled,6,6,1.2400000000,1.2400000000,DAY,08/11/2026 15:07:00 EDT,08/11/2026 15:07:00 EDT
QQQ260811P00718000,QQQ260811P00718000,Buy,Filled,6,6,1.0300000000,1.0300000000,DAY,08/11/2026 15:06:22 EDT,08/11/2026 15:06:22 EDT
QQQ260811P00715000,QQQ260811P00715000,Sell,Filled,10,10,0.2000000000,0.2000000000,DAY,08/11/2026 14:47:29 EDT,08/11/2026 14:47:29 EDT
QQQ260811P00715000,QQQ260811P00715000,Buy,Filled,10,10,0.3000000000,0.3000000000,DAY,08/11/2026 14:38:03 EDT,08/11/2026 14:38:03 EDT
RIOT260911C00023000,RIOT260911C00023000,Sell,Filled,1,1,@0.8400000000,0.8400000000,GTC,08/11/2026 14:11:34 EDT,08/11/2026 14:37:44 EDT
RIOT260911C00023000,RIOT260911C00023000,Buy,Filled,1,1,@0.9600000000,0.9600000000,DAY,08/11/2026 14:11:26 EDT,08/11/2026 14:11:26 EDT
BAC260821C00064000,BAC260821C00064000,Sell,Filled,1,1,0.8000000000,0.8000000000,DAY,08/11/2026 11:09:46 EDT,08/11/2026 11:09:46 EDT
NVDA260814C00220000,NVDA260814C00220000,Sell,Filled,1,1,3.3100000000,3.3100000000,DAY,08/11/2026 10:57:15 EDT,08/11/2026 10:57:16 EDT
NVDA260814C00220000,NVDA260814C00220000,Sell,Cancelled,0,1,@2.30,,GTC,08/11/2026 10:51:59 EDT,
NVDA260814C00220000,NVDA260814C00220000,Buy,Filled,1,1,@2.8300000000,2.8300000000,DAY,08/11/2026 10:50:06 EDT,08/11/2026 10:50:06 EDT
QQQ260811C00721000,QQQ260811C00721000,Sell,Filled,4,4,1.3500000000,1.3500000000,DAY,08/11/2026 10:42:14 EDT,08/11/2026 10:42:15 EDT
QQQ260811C00721000,QQQ260811C00721000,Buy,Filled,4,4,1.5100000000,1.5100000000,DAY,08/11/2026 10:40:19 EDT,08/11/2026 10:40:19 EDT
QQQ260811C00724000,QQQ260811C00724000,Sell,Filled,15,15,0.3400000000,0.3400000000,DAY,08/11/2026 10:31:39 EDT,08/11/2026 10:31:39 EDT
QQQ260811C00724000,QQQ260811C00724000,Buy,Filled,15,15,0.4100000000,0.4100000000,DAY,08/11/2026 10:31:20 EDT,08/11/2026 10:31:20 EDT
QQQ260811C00723000,QQQ260811C00723000,Sell,Filled,10,10,0.6100000000,0.6100000000,DAY,08/11/2026 10:30:59 EDT,08/11/2026 10:30:59 EDT
BAC260821C00064000,BAC260821C00064000,Sell,Cancelled,0,1,@0.650,,GTC,08/11/2026 10:30:14 EDT,
QQQ260811C00723000,QQQ260811C00723000,Buy,Filled,10,10,0.7800000000,0.7800000000,DAY,08/11/2026 10:29:27 EDT,08/11/2026 10:29:27 EDT
IBM260814C00240000,IBM260814C00240000,Sell,Filled,1,1,3.1000000000,3.1000000000,DAY,08/11/2026 10:19:39 EDT,08/11/2026 10:19:39 EDT
BAC260821C00064000,BAC260821C00064000,Buy,Filled,1,1,@0.8300000000,0.8300000000,DAY,08/11/2026 10:14:52 EDT,08/11/2026 10:14:52 EDT
SPXW260811C07765000,SPXW260811C07765000,Sell,Filled,1,1,7.4000000000,7.4000000000,DAY,08/11/2026 10:09:09 EDT,08/11/2026 10:09:09 EDT
SPXW260811C07765000,SPXW260811C07765000,Buy,Filled,1,1,7.5000000000,7.5000000000,DAY,08/11/2026 10:08:50 EDT,08/11/2026 10:08:51 EDT
SPXW260811P07755000,SPXW260811P07755000,Sell,Filled,1,1,7.6000000000,7.6000000000,DAY,08/11/2026 10:08:41 EDT,08/11/2026 10:08:41 EDT
SPXW260811P07755000,SPXW260811P07755000,Buy,Filled,1,1,7.3000000000,7.3000000000,DAY,08/11/2026 10:07:01 EDT,08/11/2026 10:07:01 EDT
QQQ260811P00721000,QQQ260811P00721000,Sell,Filled,6,6,1.2600000000,1.2600000000,DAY,08/11/2026 10:06:04 EDT,08/11/2026 10:06:04 EDT
QQQ260811P00721000,QQQ260811P00721000,Buy,Filled,6,6,1.4100000000,1.4100000000,DAY,08/11/2026 10:05:31 EDT,08/11/2026 10:05:32 EDT
IBM260814C00240000,IBM260814C00240000,Buy,Filled,1,1,@3.1900000000,3.1900000000,DAY,08/11/2026 10:04:10 EDT,08/11/2026 10:04:10 EDT
QQQ260811P00718000,QQQ260811P00718000,Sell,Filled,8,8,0.9200000000,0.9200000000,DAY,08/11/2026 09:59:12 EDT,08/11/2026 09:59:12 EDT
QQQ260811P00718000,QQQ260811P00718000,Buy,Filled,8,8,1.0300000000,1.0300000000,DAY,08/11/2026 09:57:17 EDT,08/11/2026 09:57:17 EDT
SPY260811P00771000,SPY260811P00771000,Sell,Filled,10,10,0.4600000000,0.4600000000,DAY,08/11/2026 09:56:20 EDT,08/11/2026 09:56:21 EDT
SPY260811P00771000,SPY260811P00771000,Buy,Filled,10,10,0.5300000000,0.5300000000,DAY,08/11/2026 09:54:39 EDT,08/11/2026 09:54:39 EDT
QQQ260811P00718000,QQQ260811P00718000,Sell,Filled,4,4,1.3900000000,1.3900000000,DAY,08/11/2026 09:52:22 EDT,08/11/2026 09:52:22 EDT
QQQ260811P00718000,QQQ260811P00718000,Buy,Filled,4,4,1.6000000000,1.6000000000,DAY,08/11/2026 09:50:57 EDT,08/11/2026 09:50:57 EDT
QQQ260811P00720000,QQQ260811P00720000,Sell,Filled,3,3,2.0800000000,2.0800000000,DAY,08/11/2026 09:45:52 EDT,08/11/2026 09:45:52 EDT
QQQ260811P00720000,QQQ260811P00720000,Buy,Filled,3,3,1.9000000000,1.9000000000,DAY,08/11/2026 09:45:32 EDT,08/11/2026 09:45:32 EDT
GOOGL260814C00360000,GOOGL260814C00360000,Sell,Filled,1,1,1.5400000000,1.5400000000,DAY,08/11/2026 09:41:26 EDT,08/11/2026 09:41:26 EDT
GOOGL260814C00360000,GOOGL260814C00360000,Buy,Filled,1,1,@2.0100000000,2.0100000000,DAY,08/11/2026 09:36:51 EDT,08/11/2026 09:36:51 EDT
QQQ260811C00735000,QQQ260811C00735000,Sell,Filled,5,5,0.0200000000,0.0200000000,DAY,08/11/2026 09:35:46 EDT,08/11/2026 09:35:46 EDT
QQQ260811C00730000,QQQ260811C00730000,Sell,Filled,5,5,0.0700000000,0.0700000000,DAY,08/11/2026 09:35:39 EDT,08/11/2026 09:35:39 EDT
QQQ260811C00730000,QQQ260811C00730000,Buy,Filled,5,5,0.1600000000,0.1600000000,DAY,08/10/2026 16:06:55 EDT,08/10/2026 16:06:55 EDT
QQQ260811C00735000,QQQ260811C00735000,Buy,Filled,5,5,0.0400000000,0.0400000000,DAY,08/10/2026 16:06:49 EDT,08/10/2026 16:06:49 EDT
SPY260810C00773000,SPY260810C00773000,Sell,Filled,5,5,0.4900000000,0.4900000000,DAY,08/10/2026 15:03:02 EDT,08/10/2026 15:03:02 EDT
SPY260810C00773000,SPY260810C00773000,Buy,Filled,5,5,0.4700000000,0.4700000000,DAY,08/10/2026 15:01:09 EDT,08/10/2026 15:01:10 EDT
QQQ260810P00722000,QQQ260810P00722000,Sell,Filled,10,10,1.0080000000,1.0080000000,DAY,08/10/2026 13:37:31 EDT,08/10/2026 13:37:31 EDT
QQQ260810P00722000,QQQ260810P00722000,Buy,Filled,10,10,0.8700000000,0.8700000000,DAY,08/10/2026 13:36:04 EDT,08/10/2026 13:36:04 EDT
QQQ260810C00723000,QQQ260810C00723000,Sell,Filled,10,10,0.3830000000,0.3830000000,DAY,08/10/2026 13:35:34 EDT,08/10/2026 13:35:34 EDT
QQQ260810C00723000,QQQ260810C00723000,Buy,Filled,5,5,0.4100000000,0.4100000000,DAY,08/10/2026 13:34:52 EDT,08/10/2026 13:34:52 EDT
QQQ260810C00723000,QQQ260810C00723000,Buy,Filled,5,5,0.4700000000,0.4700000000,DAY,08/10/2026 13:31:21 EDT,08/10/2026 13:31:21 EDT
QQQ260810C00721000,QQQ260810C00721000,Sell,Filled,1,1,2.1300000000,2.1300000000,DAY,08/10/2026 11:45:25 EDT,08/10/2026 11:45:25 EDT
QQQ260810C00721000,QQQ260810C00721000,Sell,Filled,5,5,2.1600000000,2.1600000000,DAY,08/10/2026 11:45:15 EDT,08/10/2026 11:45:15 EDT
QQQ260810C00721000,QQQ260810C00721000,Buy,Filled,6,6,1.5600000000,1.5600000000,DAY,08/10/2026 11:40:40 EDT,08/10/2026 11:40:40 EDT
TSLA260810P00325000,TSLA260810P00325000,Sell,Filled,25,25,0.1600000000,0.1600000000,DAY,08/10/2026 11:15:46 EDT,08/10/2026 11:15:46 EDT
TSLA260810P00325000,TSLA260810P00325000,Buy,Filled,25,25,0.2064000000,0.2064000000,DAY,08/10/2026 11:12:54 EDT,08/10/2026 11:12:54 EDT
TSLA260810C00335000,TSLA260810C00335000,Sell,Filled,30,30,0.1900000000,0.1900000000,DAY,08/10/2026 11:12:42 EDT,08/10/2026 11:12:42 EDT
TSLA260810C00335000,TSLA260810C00335000,Buy,Filled,30,30,0.1900000000,0.1900000000,DAY,08/10/2026 11:11:42 EDT,08/10/2026 11:11:43 EDT
TSLA260810P00325000,TSLA260810P00325000,Sell,Filled,30,30,0.2100000000,0.2100000000,DAY,08/10/2026 11:11:30 EDT,08/10/2026 11:11:30 EDT
TSLA260810P00325000,TSLA260810P00325000,Buy,Filled,30,30,0.2300000000,0.2300000000,DAY,08/10/2026 11:09:30 EDT,08/10/2026 11:09:30 EDT
TSLA260810C00335000,TSLA260810C00335000,Sell,Filled,20,20,0.2000000000,0.2000000000,DAY,08/10/2026 11:09:18 EDT,08/10/2026 11:09:18 EDT
TSLA260810C00335000,TSLA260810C00335000,Buy,Filled,18,18,0.1900000000,0.1900000000,DAY,08/10/2026 11:06:10 EDT,08/10/2026 11:06:10 EDT
TSLA260810C00335000,TSLA260810C00335000,Buy,Filled,2,2,0.1800000000,0.1800000000,DAY,08/10/2026 11:06:05 EDT,08/10/2026 11:06:05 EDT
TSLA260810C00335000,TSLA260810C00335000,Sell,Filled,10,10,0.2190000000,0.2190000000,DAY,08/10/2026 10:59:50 EDT,08/10/2026 10:59:50 EDT
TSLA260810C00335000,TSLA260810C00335000,Buy,Filled,10,10,0.2600000000,0.2600000000,DAY,08/10/2026 10:56:02 EDT,08/10/2026 10:56:02 EDT
TSLA260810C00337500,TSLA260810C00337500,Sell,Filled,10,10,0.1400000000,0.1400000000,DAY,08/10/2026 10:54:10 EDT,08/10/2026 10:54:10 EDT
TSLA260810C00337500,TSLA260810C00337500,Buy,Filled,10,10,0.1850000000,0.1850000000,DAY,08/10/2026 10:46:49 EDT,08/10/2026 10:46:50 EDT
AAPL260814P00305000,AAPL260814P00305000,Sell,Filled,1,1,2.6900000000,2.6900000000,DAY,08/10/2026 10:46:16 EDT,08/10/2026 10:46:16 EDT
AAPL260814P00305000,AAPL260814P00305000,Buy,Filled,1,1,@2.8000000000,2.8000000000,DAY,08/10/2026 10:37:47 EDT,08/10/2026 10:38:38 EDT
